Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C,Route
7588.23,7519.68,0.0,6.0,105.652,125.371,20.0,80.0,5.97,0,178,1.0,31.777,-12.058000000000007,35.6409,650.96,-56675.0,1.0
7588.23,7509.21,0.0,5.0,106.505,125.217,19.0,180.0,5.04,0,120,0.0,21.2158,-2.5037999999999982,25.4016,794.717,-28294.1,1.0
7588.23,7514.31,0.0,6.0,108.495,125.181,17.0,190.0,5.9,0,63,0.0,47.5297,-30.843700000000005,34.81,-1090.82,-26792.0,1.0
7588.23,7597.34,0.0,6.0,107.54,125.207,18.0,40.0,6.31,0,0,7.0,44.7717,-27.10470000000001,39.8161,-422.9,-60877.5,3.0
7706.02,7519.9,16.0,6.0,105.543,107.262,2.0,220.0,15.9769,102,178,2.0,1.70695,0.012049999999994121,255.262,6615.08,-12035.4,2.0
7746.39,7514.56,16.0,6.0,108.536,111.133,3.0,230.0,11.6405,102,63,2.0,2.23088,0.36611999999999423,135.501,3589.47,-8682.06,2.0
7732.93,7597.34,16.0,6.0,107.543,109.059,2.0,190.0,18.7417,102,0,2.0,3.06191,-1.545910000000009,351.251,7186.48,-25297.5,2.0
7556.78,7541.72,8.0,11.0,105.685,125.176,19.0,20.0,7.99012,0,47,0.0,31.7836,-12.2926,63.8421,-81.1292,-61914.4,1.0
7563.98,7526.15,12.0,8.0,107.701,124.17,16.0,80.0,16.5393,0,107,3.0,19.9401,-3.4710999999999927,273.548,-2681.52,-55294.8,1.0
7563.36,7511.79,12.0,3.0,107.547,125.334,18.0,70.0,13.3663,0,119,1.0,14.2372,3.5498000000000065,178.65900000000005,1496.63,-57521.4,1.0
7570.88,7518.7,16.0,8.0,109.222,125.27,16.0,90.0,11.689,0,46,0.0,15.5267,0.5213000000000019,136.632,1399.75,-54672.6,1.0
7556.85,7591.79,8.0,13.0,105.711,125.309,20.0,90.0,4.80002,0,0,4.0,32.6446,-13.046599999999998,23.0402,895.567,-53788.6,3.0
7523.3,7548.04,6.0,6.0,106.544,125.177,19.0,130.0,11.4602,-179,46,7.0,26.0718,-7.438799999999992,131.336,-1635.66,-46629.5,2.0
7523.39,7570.1,4.0,9.0,107.633,125.135,18.0,70.0,11.3719,132,-98,4.0,23.1035,-5.601499999999992,129.32,-471.462,-58134.9,1.0
7525.77,7519.69,11.0,6.0,105.651,125.453,20.0,10.0,4.6330300000000015,-180,178,0.0,55.916,-36.11399999999999,21.465,-84.1119,-62409.4,1.0
7529.78,7518.7,8.0,8.0,109.222,125.27,16.0,130.0,7.97927,107,46,8.0,47.4223,-31.3743,63.6687,-2056.55,-45656.3,3.0
7523.22,7611.57,4.0,16.0,107.535,124.299,17.0,110.0,12.6548,132,102,6.0,11.175,5.589000000000008,160.145,2720.98,-50405.8,2.0
7525.43,7598.67,6.0,6.0,108.344,125.309,17.0,70.0,10.147,107,-11,6.0,25.8205,-8.855499999999996,102.962,-446.839,-57107.2,1.0
7517.78,7542.06,5.0,11.0,105.719,125.179,19.0,30.0,5.83,47,47,5.0,38.3401,-18.880099999999988,33.9889,308.724,-61799.0,2.0
7531.98,7569.09,9.0,9.0,107.753,125.136,17.0,180.0,17.2507,47,-98,4.0,13.9958,3.3871999999999964,297.587,-1935.85,-31198.5,1.0
7517.4,7519.72,5.0,6.0,105.636,125.454,20.0,140.0,10.0316,47,178,4.0,33.7868,-13.968800000000002,100.634,-2096.69,-44037.9,1.0
7521.15,7508.62,7.0,5.0,106.324,125.335,19.0,10.0,7.3814199999999985,46,120,2.0,33.3021,-14.291100000000007,54.4853,57.477,-62340.1,2.0
7543.41,7518.71,6.0,8.0,109.224,125.271,16.0,30.0,1.88001,47,46,1.0,100.0,-83.95299999999997,3.53445,-106.554,-61687.4,1.0
7517.67,7587.17,5.0,16.0,105.695,120.277,15.0,110.0,13.422,47,102,4.0,18.3051,-3.7230999999999916,180.151,-521.942,-50810.1,1.0
11621.4,11650.4,0.0,5.0,105.641,125.135,19.0,90.0,5.01,0,-44,7.0,66.3706,-46.8766,25.1001,-839.936,-54820.2,1.0
11621.4,11607.4,0.0,6.0,105.506,125.14,20.0,120.0,6.26,0,154,8.0,21.4788,-1.8448,39.1876,1389.38,-47921.2,2.0
11650.1,11650.2,6.0,5.0,105.687,125.136,19.0,50.0,5.9452300000000005,18,-44,4.0,43.426,-23.977000000000004,35.3458,-149.868,-60147.4,1.0
11649.6,11607.4,6.0,6.0,105.504,125.14,20.0,40.0,11.5843,18,154,2.0,21.9848,-2.348800000000004,134.197,-194.694,-60581.0,3.0
11217.7,11007.0,16.0,0.0,107.833,109.076,1.0,210.0,16.46,83,0,2.0,2.35722,-1.1142200000000049,270.932,6904.51,-17780.9,2.0
11610.3,11650.4,13.0,5.0,105.616,122.057,16.0,40.0,16.6546,179,-44,6.0,14.3909,2.0501000000000023,277.376,232.49400000000003,-60789.8,1.0
11610.8,11607.0,13.0,6.0,105.293,125.141,20.0,30.0,7.52544,179,154,8.0,36.9602,-17.1122,56.6323,-427.36300000000006,-61567.4,1.0
11656.1,11612.2,8.0,6.0,105.724,125.02,19.0,60.0,13.3133,-20,153,1.0,16.8328,2.4631999999999934,177.24400000000003,549.7330000000002,-59474.6,1.0
11656.2,11650.2,8.0,5.0,105.688,125.173,19.0,20.0,3.71134,-20,-44,4.0,71.7525,-52.2675,13.7741,-123.396,-62060.6,1.0
11654.5,11609.4,8.0,6.0,106.616,125.143,19.0,50.0,14.1701,-21,154,1.0,15.9289,2.5981000000000005,200.793,535.821,-59481.9,1.0
10777.5,11013.3,0.0,16.0,105.771,125.237,19.0,240.0,16.27,0,-99,6.0,29.8507,-10.384700000000006,264.713,-7670.66,-6901.67,1.0
8355.48,8202.54,15.0,17.0,109.349,125.466,16.0,180.0,1.28536,106,103,2.0,100.0,-83.88300000000002,1.6521400000000002,-404.269,-29381.8,1.0
9302.52,9291.16,16.0,16.0,109.113,125.388,16.0,10.0,0.07002219999999999,-78,-78,2.0,100.0,-83.725,0.00490311,1.85859,-62311.3,3.0
7512.93,7542.04,6.0,11.0,105.717,125.18,19.0,30.0,8.350610000000001,96,47,5.0,26.4358,-6.972799999999992,69.7328,480.341,-61431.1,2.0
7512.6,7519.68,6.0,6.0,105.653,125.454,20.0,140.0,7.739610000000001,96,178,4.0,35.8859,-16.084900000000008,59.9015,-953.341,-42929.4,3.0
7513.79,7507.2,6.0,5.0,105.882,125.336,19.0,10.0,2.39535,96,120,3.0,100.0,-80.546,5.73768,6.6955899999999975,-62364.9,2.0
7536.64,7518.72,7.0,8.0,109.225,125.272,16.0,20.0,0.790018,46,46,1.0,100.0,-83.95299999999997,0.624129,-30.8864,-62117.9,1.0
7516.0,7595.92,6.0,16.0,106.357,120.28,14.0,110.0,13.2653,48,102,4.0,18.0543,-4.1313,175.968,-435.807,-49489.5,1.0
7523.38,7597.37,8.0,6.0,107.554,125.311,18.0,150.0,5.7987699999999975,46,0,4.0,34.1981,-16.44109999999999,33.6257,7.959689999999997,-39597.9,1.0
11606.2,11626.9,0.0,5.0,108.532,125.022,16.0,50.0,5.09,0,90,7.0,43.2088,-26.71879999999999,25.9081,273.006,-60166.8,2.0
11606.2,11650.2,0.0,5.0,105.686,125.175,19.0,50.0,5.01,0,-44,5.0,51.8607,-32.37170000000001,25.1001,-138.408,-60329.6,1.0
11606.2,11607.5,0.0,6.0,105.555,125.144,20.0,20.0,6.26,0,154,8.0,36.4292,-16.840200000000006,39.1876,274.147,-61992.4,2.0
7526.52,7548.07,11.0,6.0,106.548,125.261,19.0,140.0,16.1633,-180,46,7.0,20.2962,-1.5832000000000048,261.253,-3228.08,-42102.0,2.0
7522.36,7569.07,9.0,9.0,107.755,125.137,17.0,60.0,11.4662,-180,-98,5.0,20.344,-2.961999999999996,131.474,227.969,-59051.7,3.0
7529.94,7519.67,10.0,6.0,105.661,125.455,20.0,30.0,4.4930900000000005,-180,178,8.0,62.1594,-42.3654,20.1879,-263.202,-61641.3,2.0
7522.54,7510.06,9.0,7.0,107.699,125.272,18.0,150.0,8.42351,-180,116,8.0,34.0799,-16.506899999999995,70.9556,-1218.29,-40891.6,2.0
8205.52,8249.9,17.0,16.0,109.327,125.236,16.0,50.0,0.982432,103,106,6.0,100.0,-84.09100000000002,0.965172,-57.1705,-59886.4,1.0
8205.83,8202.55,17.0,17.0,109.349,125.467,16.0,10.0,0.0150172,103,103,3.0,100.0,-83.882,0.000225515,0.0437979,-62456.3,3.0
11629.3,11622.5,0.0,7.0,107.742,125.028,17.0,70.0,6.86,0,91,8.0,34.391,-17.104999999999997,47.0596,62.8372,-57820.2,2.0
11629.3,11636.8,0.0,9.0,107.7,124.106,16.0,10.0,9.13,0,-76,6.0,28.2619,-11.855900000000007,83.3569,-146.656,-62435.5,1.0
11629.3,11609.4,0.0,6.0,106.618,125.145,19.0,60.0,6.01,0,154,0.0,33.6087,-15.081699999999998,36.1201,547.823,-59210.8,1.0
11629.3,11651.8,0.0,6.0,106.31,107.344,1.0,60.0,6.48,0,17,7.0,43.9779,-42.943900000000006,41.9904,-504.867,-59008.7,2.0
9280.37,9391.84,17.0,16.0,115.742,120.103,4.0,110.0,32.8971,-78,87,6.0,4.240469999999998,0.1205299999999898,1082.22,7211.38,-50039.6,2.0
10988.7,11115.0,16.0,17.0,115.827,135.024,19.0,130.0,1.20716,-100,-96,6.0,100.0,-80.803,1.45723,-152.452,-46519.4,1.0
9580.44,9823.51,15.0,16.0,128.036,131.09,3.0,240.0,0.13181500000000002,-95,-96,6.0,100.0,-96.946,0.017375099999999997,-24.2386,-3253.06,1.0
9776.21,9884.11,15.0,16.0,115.953,120.053,4.0,110.0,31.6399,-96,83,6.0,4.48535,-0.3853500000000061,1001.08,6756.38,-50444.9,2.0
7551.4,7588.8,13.0,14.0,117.446,130.04,13.0,40.0,21.2867,104,0,5.0,11.6193,0.9746999999999932,453.124,-16.769000000000002,-60980.6,1.0
7552.56,7644.93,13.0,16.0,117.552,135.076,18.0,110.0,2.46053,104,102,6.0,57.4018,-39.877800000000015,6.05422,531.0419999999998,-50431.2,2.0
7551.23,7555.21,13.0,7.0,117.431,131.037,14.0,80.0,16.4091,104,0,8.0,19.3753,-5.769299999999991,269.258,-2332.21,-55892.6,1.0
7534.4,7722.2,10.0,17.0,115.668,135.097,19.0,220.0,6.3342800000000015,107,102,6.0,4.18186,15.247140000000002,40.1231,2799.26,-12407.8,2.0
10319.7,10279.9,17.0,16.0,119.009,135.013,16.0,40.0,0.557871,-95,-95,2.0,100.0,-83.99600000000002,0.31122,-43.8448,-60912.9,1.0
10318.3,10492.1,17.0,0.0,119.09,123.085,4.0,180.0,16.56,-95,0,6.0,4.53336,-0.5383600000000097,274.23400000000004,5786.48,-31868.1,2.0
11495.9,11657.3,0.0,8.0,116.569,135.002,18.0,180.0,7.57,0,-18,6.0,39.1117,-20.678699999999992,57.3049,-1427.02,-31847.7,1.0
7553.5,7528.6,10.0,10.0,115.557,135.018,19.0,30.0,13.1928,-98,-180,1.0,18.515,0.945999999999998,174.051,99.971,-61516.3,3.0
7552.49,7552.08,10.0,3.0,115.655,135.07,19.0,160.0,11.6743,-98,5,8.0,17.4121,2.0028999999999932,136.289,-308.533,-35947.8,2.0
7544.56,7559.54,6.0,11.0,116.696,135.001,18.0,10.0,4.82,-98,-98,6.0,54.9,-36.59499999999999,23.2324,-141.114,-62275.6,1.0
11451.9,11653.1,16.0,6.0,119.047,135.003,16.0,210.0,18.4821,83,-23,6.0,24.6163,-8.66030000000001,341.589,-7616.73,-19493.8,1.0
11429.2,11656.2,16.0,9.0,117.619,135.005,17.0,240.0,14.604,83,18,6.0,32.3766,-14.990600000000008,213.276,-6765.13,-4533.24,1.0
11657.3,11651.9,8.0,9.0,116.523,135.012,18.0,20.0,5.17685,-18,18,0.0,49.4353,-30.946299999999994,26.7997,-68.2692,-62119.7,1.0
11514.3,11657.3,15.0,8.0,116.571,135.018,18.0,150.0,15.5628,-95,-18,6.0,7.591439999999999,10.855560000000002,242.201,3445.03,-40110.8,2.0
11498.9,11655.9,16.0,9.0,117.562,123.113,6.0,170.0,20.864,-96,18,6.0,4.7115300000000016,0.8394700000000022,435.307,5325.03,-34752.2,2.0
7737.43,7595.93,16.0,5.0,121.111,135.08100000000002,14.0,230.0,12.2292,-77,-41,3.0,33.03,-19.060000000000016,149.55200000000005,-4707.12,-7682.3,1.0
7770.52,7558.48,16.0,9.0,118.65,135.071,16.0,230.0,16.6295,-77,0,2.0,26.6674,-10.246400000000008,276.539,-7086.72,-7676.46,1.0
7589.54,7566.25,14.0,13.0,117.603,135.031,17.0,80.0,0.100502,0,0,8.0,100.0,-82.57199999999997,0.0101007,15.246,-56629.6,3.0
7589.67,7748.79,14.0,16.0,117.629,119.034,1.0,210.0,22.89,0,102,6.0,1.85056,-0.4455599999999989,523.95,8654.51,-17810.0,2.0
7578.69,7571.37,16.0,9.0,115.544,135.004,19.0,90.0,19.2732,0,-98,4.0,15.1824,4.277599999999993,371.455,-2051.31,-54478.4,1.0
9972.28,9850.7,16.0,15.0,118.785,135.011,16.0,120.0,0.681552,-96,-96,2.0,100.0,-83.774,0.464513,-165.50599999999997,-47687.6,1.0
7520.54,7555.87,10.0,7.0,117.722,135.072,17.0,120.0,16.69,-180,0,7.0,19.9063,-2.556299999999993,278.556,-3094.51,-48780.6,2.0
7519.62,7571.76,5.0,16.0,118.692,135.036,16.0,90.0,20.8951,158,0,7.0,14.1475,2.1965000000000074,436.604,-2305.6,-54768.0,1.0
7528.64,7571.36,10.0,9.0,115.546,135.011,19.0,50.0,12.4465,-180,-98,5.0,19.9421,-0.4771000000000107,154.916,-63.8932,-60333.7,2.0
9272.77,9501.84,16.0,16.0,118.836,134.246,15.0,240.0,31.2807,107,-94,6.0,15.697,-0.2869999999999884,978.482,-15096.9,-4117.3,1.0
9520.35,9300.77,16.0,15.0,117.697,135.218,18.0,220.0,4.7015,-95,-78,2.0,39.0384,-21.51740000000001,22.1041,-532.464,-12900.0,1.0
7619.3,7552.09,16.0,3.0,115.657,127.1,11.0,80.0,16.8615,102,5,1.0,13.0424,-1.5994000000000028,284.311,575.372,-55867.0,2.0
7618.82,7558.46,16.0,9.0,115.622,126.018,10.0,70.0,20.2077,102,0,1.0,11.9169,-1.5208999999999993,408.353,-50.0622,-57394.7,2.0
7617.81,7571.34,16.0,9.0,115.547,120.031,4.0,130.0,24.981,102,-98,3.0,5.7449900000000005,-1.2609899999999907,624.049,4570.83,-46856.0,2.0
11007.0,11066.1,0.0,17.0,118.81,135.028,16.0,60.0,16.65,0,-96,6.0,18.5677,-2.3497000000000092,277.222,-1969.86,-58999.8,1.0
7555.56,7589.45,7.0,14.0,117.583,135.171,18.0,100.0,6.80001,0,0,4.0,22.2053,-4.617300000000006,46.2402,1346.45,-52698.2,3.0
7557.89,7519.6,9.0,5.0,118.455,135.116,17.0,110.0,14.2284,0,158,3.0,23.4527,-6.7916999999999845,202.447,-2580.3,-50836.7,1.0
7551.91,7558.18,3.0,9.0,115.532,135.093,20.0,10.0,5.89149,5,0,4.0,40.8801,-21.319100000000006,34.7097,107.533,-62402.2,1.0
7551.71,7718.17,3.0,17.0,115.382,121.191,6.0,170.0,17.3658,5,102,6.0,5.5232800000000015,0.2857199999999977,301.571,4592.6,-34566.2,2.0
8518.71,8315.15,16.0,15.0,117.831,122.065,4.0,240.0,2.20917,104,112,2.0,12.7822,-8.548200000000005,4.88042,224.987,-3673.21,2.0
7558.46,7579.12,9.0,16.0,115.624,135.172,20.0,70.0,6.38,0,0,4.0,28.2864,-8.738399999999999,40.7044,886.97,-57657.7,3.0
7561.07,7553.18,11.0,5.0,116.376,135.126,19.0,10.0,6.45,0,0,0.0,36.5046,-17.754600000000003,41.6025,187.36900000000003,-62278.9,3.0
7566.36,7748.76,13.0,16.0,117.627,120.107,2.0,190.0,22.8226,0,102,6.0,3.26309,-0.7830899999999961,520.871,5956.86,-24983.9,2.0
7558.23,7571.34,9.0,9.0,115.548,135.145,20.0,160.0,13.9899,0,-98,4.0,21.4641,-1.8670999999999889,195.717,-2417.2,-38285.3,1.0
10929.8,11099.0,0.0,17.0,116.793,135.031,18.0,170.0,16.61,0,-96,6.0,25.1951,-6.9571000000000005,275.892,-5606.86,-33869.3,1.0
9082.56,9181.3,17.0,16.0,116.964,135.063,18.0,140.0,4.73864,-47,-64,7.0,41.5789,-23.479900000000008,22.4547,129.452,-44202.1,2.0
10492.1,10278.3,0.0,16.0,119.106,121.076,2.0,220.0,16.01,0,-95,2.0,2.18866,-0.2186600000000012,256.32,6874.39,-16273.6,2.0
9311.66,9440.56,17.0,17.0,118.824,122.199,3.0,130.0,33.0778,-78,87,6.0,3.70375,-0.3287499999999999,1094.14,8334.4,-45877.6,2.0
9310.73,9157.44,17.0,16.0,118.884,135.072,16.0,180.0,5.16672,-78,-60,2.0,37.8409,-21.652899999999995,26.695,-191.669,-30972.5,1.0
9227.47,9060.56,17.0,16.0,119.327,135.204,16.0,230.0,7.83425,-68,-41,3.0,15.2804,0.5966000000000093,61.3755,-255.841,-10421.3,1.0
9227.24,9046.75,17.0,16.0,119.344,122.215,3.0,250.0,7.726310000000002,-68,-41,3.0,100.0,-97.12899999999999,59.6958,-533.387,2112.8,1.0
9233.66,9310.62,16.0,17.0,118.891,135.44,17.0,80.0,2.01048,-72,-78,6.0,100.0,-83.45100000000002,4.04205,-128.925,-55341.1,1.0
7734.56,7561.82,16.0,11.0,116.569,120.056,3.0,180.0,21.5228,102,0,2.0,4.3762300000000005,-0.8892300000000048,463.23,5001.21,-30757.9,2.0
7549.81,7520.71,10.0,10.0,117.673,135.222,18.0,50.0,12.7204,-98,-180,0.0,17.326,0.22300000000000608,161.81,643.135,-59716.4,3.0
7570.37,7552.08,9.0,3.0,115.654,135.127,19.0,160.0,10.5607,-98,5,8.0,21.5944,-2.121399999999987,111.528,-754.211,-35720.8,2.0
11656.1,11655.5,9.0,9.0,117.6,135.019,17.0,20.0,6.12046,18,-21,4.0,40.0138,-22.594799999999992,37.46,53.733,-62127.5,1.0
11116.4,10929.8,17.0,0.0,115.744,135.025,19.0,190.0,16.6,-96,0,2.0,26.2612,-6.980199999999992,275.56,-6182.35,-27684.4,1.0
7588.23,7577.66,0.0,16.0,115.351,135.173,20.0,80.0,15.54,0,0,8.0,21.2921,-1.4700999999999986,241.492,-2536.48,-55473.9,3.0
7588.23,7519.6,0.0,5.0,118.445,135.22299999999998,17.0,80.0,5.47,0,158,1.0,37.4584,-20.680399999999977,29.9209,387.305,-56490.8,1.0
7588.23,7618.75,0.0,16.0,115.617,125.227,10.0,110.0,16.12,0,102,7.0,9.58976,0.02023999999999937,259.85400000000004,2716.15,-49944.4,2.0
7588.23,7553.15,0.0,5.0,116.36,135.13,19.0,150.0,5.03,0,0,8.0,80.1174,-61.34740000000001,25.3009,-1546.52,-38498.1,3.0
7588.23,7558.18,0.0,9.0,115.533,135.202,20.0,150.0,9.16,0,0,8.0,43.3125,-23.643500000000003,83.9056,-2706.49,-40179.9,3.0
7588.23,7718.12,0.0,17.0,115.378,116.395,1.0,210.0,16.64,0,102,7.0,2.23301,-1.2160100000000045,276.89,6708.92,-16361.8,2.0
7588.23,7561.43,0.0,11.0,116.525,135.14600000000002,19.0,30.0,11.31,0,-98,2.0,19.5776,-0.9566000000000194,127.916,645.131,-61658.0,2.0
10380.4,10278.2,17.0,16.0,119.113,135.137,16.0,100.0,1.2115200000000002,-92,-95,2.0,100.0,-83.976,1.46779,-111.308,-51987.0,1.0
7595.58,7553.15,6.0,5.0,116.363,135.13,19.0,130.0,4.2065,-41,0,8.0,52.1022,-33.33520000000001,17.6947,-43.8973,-45747.6,2.0
8980.34,8920.29,17.0,16.0,118.911,131.175,12.0,200.0,32.3598,-38,142,3.0,13.6746,-1.4105999999999899,1047.16,-12558.0,-24087.0,1.0
7625.36,7782.28,15.0,16.0,117.789,131.257,13.0,210.0,31.4398,102,-77,6.0,14.4159,-0.9478999999999972,988.462,-12900.8,-19443.3,1.0
7633.95,7519.6,16.0,5.0,118.445,135.224,17.0,140.0,13.3264,102,158,2.0,8.7297,8.049299999999997,177.592,3429.55,-43472.8,2.0
11109.6,11297.0,16.0,0.0,117.774,121.119,3.0,190.0,16.32,-96,0,6.0,3.81195,-0.4669500000000011,266.342,6091.01,-27088.8,2.0
11089.3,10929.8,15.0,0.0,119.07,135.026,16.0,160.0,15.41,-96,0,2.0,26.5307,-10.574699999999982,237.468,-4904.09,-37039.9,1.0
7568.16,7584.07,15.0,16.0,116.53,135.279,19.0,50.0,1.43,0,0,4.0,100.0,-81.251,2.0449,132.44,-60355.6,3.0
7574.55,7555.87,16.0,7.0,117.72,135.131,17.0,50.0,9.59001,0,0,8.0,20.3376,-2.926599999999997,91.9683,1054.18,-59479.1,3.0
7564.12,7558.6,13.0,9.0,115.668,135.28799999999998,20.0,30.0,3.36,0,0,8.0,66.885,-47.265,11.2896,169.65099999999995,-61852.4,3.0
7578.97,7760.71,16.0,16.0,118.528,120.158,2.0,220.0,24.3022,0,102,6.0,1.70169,-0.07169000000000447,590.599,8243.32,-15737.8,2.0
11621.4,11655.5,0.0,9.0,117.604,135.02100000000002,17.0,110.0,9.39,0,-21,7.0,37.723,-20.30600000000001,88.1721,-1962.67,-51433.3,1.0
11621.4,11482.2,0.0,16.0,118.613,125.128,7.0,150.0,16.09,0,-96,1.0,6.47829,0.036710000000000235,258.888,4384.11,-39266.6,2.0
11621.4,11652.2,0.0,9.0,116.595,135.138,19.0,130.0,8.68,0,18,8.0,38.5851,-20.042099999999987,75.3424,-1728.09,-45491.8,2.0
11631.8,11528.8,11.0,16.0,115.649,135.293,20.0,100.0,7.00592,-76,-96,2.0,22.6387,-2.9946999999999946,49.0829,1177.83,-51819.8,2.0
11620.4,11652.2,14.0,9.0,116.591,135.139,19.0,70.0,17.2994,-81,18,7.0,12.9228,5.625200000000016,299.268,641.262,-58264.2,2.0
11341.0,11297.0,17.0,0.0,115.559,128.114,13.0,40.0,16.51,83,0,2.0,12.4856,0.06940000000000701,272.58,1447.73,-60568.6,2.0
11644.9,11657.3,6.0,8.0,116.566,135.02100000000002,18.0,30.0,4.48358,17,-18,4.0,55.5237,-37.068700000000014,20.1025,-5.52671,-61666.6,1.0
11644.7,11651.9,6.0,9.0,116.524,135.14,19.0,10.0,2.42001,17,18,5.0,99.2937,-80.67770000000002,5.85645,46.8909,-62396.0,2.0
11553.2,11513.3,16.0,15.0,116.635,135.351,19.0,40.0,0.902889,-96,-95,2.0,100.0,-81.28399999999998,0.815208,-68.8551,-60901.8,1.0
11553.9,11652.2,16.0,9.0,116.593,135.15200000000002,19.0,120.0,21.3609,-96,18,6.0,7.53815,11.020849999999983,456.289,3079.45,-49141.4,2.0
9484.12,9272.03,15.0,16.0,118.783,135.49200000000002,17.0,220.0,6.36155,84,107,2.0,18.9057,-2.1967000000000105,40.4693,39.1781,-15205.4,1.0
9489.68,9306.84,15.0,16.0,119.144,121.247,2.0,180.0,30.832,84,-78,2.0,2.20378,-0.10078000000000564,950.613,11086.1,-29048.2,2.0
9491.12,9447.17,15.0,16.0,119.237,134.339,15.0,40.0,0.163929,84,84,2.0,100.0,-84.898,0.0268726,-13.7965,-60567.7,1.0
9164.53,9227.38,16.0,17.0,119.334,134.389,15.0,70.0,2.33774,-60,-68,6.0,100.0,-84.945,5.4650300000000005,-82.5768,-56887.5,1.0
9210.81,9198.07,16.0,16.0,115.689,135.45600000000002,20.0,20.0,0.44498,-65,-64,3.0,100.0,-80.233,0.198007,16.0037,-62176.3,3.0
7564.81,7577.66,12.0,16.0,115.35,135.28,20.0,50.0,3.28,0,0,4.0,62.0492,-42.11919999999999,10.7584,304.764,-60331.3,3.0
7580.29,7519.6,16.0,5.0,118.453,135.233,17.0,80.0,21.0046,0,158,2.0,12.9135,3.8665,441.192,-1327.31,-56432.1,1.0
7576.29,7555.87,16.0,7.0,117.718,135.131,17.0,50.0,9.18,0,0,0.0,21.6452,-4.2322000000000015,84.2725,941.436,-59860.6,3.0
7565.55,7558.17,12.0,9.0,115.53,135.28799999999998,20.0,20.0,3.1,0,0,8.0,73.5931,-53.8351,9.61001,135.541,-62022.1,3.0
9786.45,9897.09,16.0,16.0,115.868,126.163,10.0,110.0,32.0399,83,-96,6.0,11.2586,-0.9635999999999978,1026.55,-7179.11,-49295.9,1.0
9065.12,9181.27,16.0,16.0,116.967,130.116,13.0,210.0,31.4044,138,-64,7.0,14.4361,-1.2870999999999846,986.237,-12890.1,-19449.4,1.0
7970.97,7769.8,17.0,16.0,119.216,127.476,8.0,230.0,1.2586,100,102,2.0,14.9564,-6.696399999999995,1.58408,512.025,-8012.4,2.0
11606.2,11501.7,0.0,16.0,117.383,126.115,9.0,110.0,15.59,0,-96,2.0,9.12812,-0.3961199999999998,243.048,3302.31,-50395.3,2.0
11606.2,11648.4,0.0,7.0,115.531,135.153,20.0,60.0,7.0,0,18,7.0,36.8401,-17.218100000000018,49.0,-192.863,-59397.5,2.0
7569.67,7579.13,16.0,16.0,115.625,128.091,12.0,10.0,24.9089,102,0,6.0,10.2764,2.1896000000000075,620.455,-303.749,-62401.0,1.0
7610.12,7558.47,16.0,9.0,118.647,130.06,11.0,60.0,20.3834,102,0,1.0,11.9595,-0.5465000000000035,415.484,-63.7049,-58665.2,2.0
7568.37,7558.18,16.0,9.0,115.531,128.114,13.0,70.0,20.4279,102,0,8.0,14.7384,-2.155400000000002,417.3,-2260.08,-57336.1,1.0
8337.08,8380.32,15.0,16.0,119.22,134.374,15.0,50.0,0.7120989999999999,106,106,6.0,100.0,-84.846,0.507085,72.9883,-59857.2,2.0
8336.81,8332.7,15.0,17.0,119.2,134.285,15.0,10.0,1.18003,106,106,3.0,100.0,-84.915,1.39247,-16.3567,-62441.4,1.0
11629.3,11657.3,0.0,8.0,116.567,135.048,18.0,50.0,7.57,0,-18,7.0,38.1511,-19.670099999999987,57.3049,-601.439,-60462.3,1.0
11629.3,11651.9,0.0,9.0,116.526,135.154,19.0,60.0,8.68,0,18,7.0,32.8044,-14.1764,75.3424,-672.2869999999998,-59024.3,2.0
9569.47,9426.77,15.0,16.0,128.746,140.143,11.0,150.0,31.9364,-95,87,2.0,12.3429,-0.9459000000000088,1019.93,-9273.52,-40922.4,1.0
8636.9,8667.99,17.0,16.0,129.065,145.01,16.0,40.0,1.55232,113,119,6.0,100.0,-84.055,2.4096900000000003,-32.2682,-61023.3,1.0
7673.64,7598.73,16.0,7.0,126.496,131.012,5.0,130.0,20.7949,102,-22,3.0,5.7541,-1.2380999999999949,432.427,5400.33,-45391.5,2.0
7663.88,7859.21,16.0,15.0,125.782,145.039,19.0,230.0,0.690072,102,102,6.0,100.0,-80.74300000000002,0.476199,-319.914,-8769.93,1.0
7688.76,7522.61,16.0,5.0,127.598,138.013,10.0,200.0,11.0392,102,108,2.0,4.7801300000000015,5.634870000000008,121.863,4349.27,-23574.6,2.0
9645.91,9808.37,17.0,16.0,129.013,140.077,11.0,170.0,32.3299,83,-96,6.0,12.7625,-1.6985000000000063,1045.23,-10583.0,-35182.4,1.0
8975.93,9019.33,16.0,16.0,129.02200000000002,141.114,12.0,150.0,31.29,141,-38,7.0,12.6087,-0.5166999999999877,979.064,-9121.85,-40636.4,1.0
8966.34,8995.91,16.0,16.0,127.675,138.037,10.0,130.0,31.53,141,-38,8.0,11.7541,-1.3920999999999903,994.14,-7704.68,-46788.4,1.0
11128.1,11007.0,16.0,0.0,125.792,145.032,19.0,120.0,15.71,-96,0,2.0,23.6188,-4.378799999999991,246.804,-3803.76,-47839.0,1.0
