Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C,Route
3768.55,3845.57,0.0,0.0,25.4044,40.1,15.0,80.0,0.2,-119,0,4.2,100.0,-85.3044,0.04,20.5614,-55739.4,1.0
2980.01,2842.33,0.0,7.0,23.5769,27.7798,4.0,220.0,6.63,0,-129,7.4,12.6926,-8.489699999999997,43.9569,543.133,-13975.2,1.0
3215.05,3275.08,0.0,12.0,24.9735,40.2367,15.0,90.0,11.5702,61,151,3.7,28.991999999999997,-13.728800000000005,133.87,-1987.19,-54909.5,1.0
3463.8,3275.08,9.0,12.0,24.9741,40.2373,15.0,190.0,2.41004,151,151,0.5,37.6653,-22.402100000000004,5.80828,494.75300000000004,-26875.1,1.0
3461.56,3607.12,10.0,7.0,25.3868,35.472,10.0,150.0,10.3049,151,-135,5.1,27.5881,-17.5029,106.19,-1521.94,-38834.3,1.0
3842.97,3903.53,11.0,0.0,21.3809,40.2001,19.0,90.0,11.48,-29,0,3.7,29.189,-10.3698,131.79,-1975.56,-54620.4,2.0
3867.57,3990.58,13.0,0.0,25.2909,40.4067,15.0,130.0,12.52,-29,0,4.2,26.9673,-11.8515,156.75,-2555.04,-45091.6,2.0
3868.18,3894.87,13.0,0.0,25.3916,40.1273,15.0,30.0,12.52,-29,0,3.9,22.396,-7.660300000000002,156.75,-770.115,-61375.6,2.0
3865.11,3900.14,13.0,10.0,24.8937,40.2234,15.0,70.0,23.2597,-29,151,3.5,13.5398,1.7898999999999994,541.011,-3021.56,-58270.4,1.0
3894.88,3903.53,0.0,0.0,23.3188,40.2007,17.0,10.0,0.01,-116,0,4.9,100.0,-83.1181,0.0001,0.162411,-62422.8,1.0
3894.87,3902.18,0.0,10.0,24.494,40.2241,16.0,30.0,10.04,0,151,3.0,28.0453,-12.3152,100.802,-638.114,-61388.2,1.0
3443.07,3272.98,13.0,11.0,25.4225,40.3599,15.0,170.0,1.8229,-28,-29,1.2,82.0354,-67.09799999999998,3.3229800000000003,126.946,-32777.1,1.0
2832.96,2965.9,8.0,0.0,25.2259,40.355,15.0,150.0,8.5,153,0,5.3,20.5829,-5.453800000000001,72.25,411.726,-39083.6,2.0
2977.37,3093.43,6.0,0.0,25.1977,40.2725,15.0,150.0,6.02,151,0,5.5,35.0981,-20.023300000000006,36.2404,-134.721,-39915.2,2.0
3901.52,3903.53,10.0,0.0,24.6232,40.2014,16.0,30.0,10.04,151,0,6.5,27.5665,-11.988300000000002,100.802,-551.0219999999998,-61410.5,2.0
3898.47,3845.57,6.0,0.0,25.405,40.1012,15.0,90.0,5.54,151,0,1.9,35.1127,-20.4165,30.6916,446.164,-53505.7,1.0
3939.17,3902.14,0.0,10.0,24.5018,40.2246,16.0,70.0,10.04,0,151,7.5,18.0348,-2.3119999999999976,100.802,1384.0,-57746.1,2.0
3871.01,3894.87,13.0,0.0,26.6627,43.0565,16.0,40.0,13.33,150,0,3.7,16.0128,0.3810000000000002,177.68900000000005,971.808,-61122.8,1.0
2959.77,2825.13,0.0,10.0,27.235,45.0951,18.0,170.0,10.32,63,61,1.5,41.0683,-23.2082,106.50299999999999,-3589.38,-32217.9,1.0
2959.79,2862.64,0.0,1.0,28.2701,45.0023,17.0,150.0,0.526077,85,151,1.7,100.0,-83.2678,0.276756,-28.7325,-40742.9,1.0
2720.3,2814.63,5.0,10.0,25.8967,45.0964,19.0,120.0,8.91995,127,61,5.5,15.1867,4.013000000000004,79.5655,1907.55,-47320.2,1.0
2731.26,2862.64,10.0,1.0,28.2776,45.0034,17.0,150.0,9.7421,61,151,5.2,41.1695,-24.4437,94.9084,-2952.73,-39300.5,2.0
3407.67,3431.38,13.0,13.0,29.3499,45.106,16.0,80.0,0.140004,-28,-28,3.5,100.0,-84.2439,0.0196011,-23.3365,-55553.7,2.0
3404.73,3465.8,14.0,8.0,28.5323,35.2179,7.0,150.0,15.7042,-28,61,6.4,6.6988199999999996,-0.013219999999999564,246.623,4512.73,-41297.0,2.0
3130.74,3134.46,1.0,0.0,27.3959,45.0212,18.0,10.0,1.0,-28,0,3.5,100.0,-82.3747,1.0,-16.3873,-62432.9,2.0
2704.58,2786.68,3.0,0.0,29.7086,45.0354,15.0,100.0,3.26,60,0,5.5,100.0,-84.6732,10.6276,-626.011,-53217.0,2.0
2818.06,2865.69,10.0,4.0,26.3388,45.0039,19.0,50.0,10.6236,61,151,4.5,27.8127,-9.147599999999997,112.86,-973.446,-60228.6,2.0
3444.25,3431.4,0.0,13.0,29.3571,33.2207,4.0,220.0,12.65,0,-28,2.9,2.63699,1.2266100000000018,160.02200000000005,5227.28,-14897.1,2.0
3444.25,3465.8,0.0,8.0,28.533,45.2077,17.0,20.0,7.86,0,61,5.5,28.9787,-12.303999999999998,61.7796,349.417,-62005.9,2.0
3298.15,3289.69,6.0,11.0,30.0935,45.231,15.0,30.0,6.00202,-58,-29,7.4,45.3825,-30.245,36.0242,-273.699,-61773.3,1.0
3434.2,3289.69,14.0,11.0,30.0942,42.2608,12.0,180.0,3.04133,-28,-29,1.8,76.8176,-64.65100000000001,9.24967,-319.029,-30074.8,1.0
2964.96,2814.3,12.0,10.0,25.8535,45.0983,19.0,190.0,15.4733,151,61,7.7,26.2191,-6.9743,239.423,-5251.61,-26897.1,1.0
3422.36,3431.41,12.0,13.0,29.3583,45.2432,16.0,30.0,0.150052,-28,-28,3.5,100.0,-84.1151,0.0225155,9.30653,-61537.6,2.0
3425.76,3481.4,14.0,11.0,30.2731,32.2832,2.0,220.0,17.759,-28,61,6.6,1.8966599999999998,0.11344000000000133,315.382,7596.18,-15541.9,2.0
3425.07,3289.71,14.0,11.0,30.1,41.2563,11.0,190.0,3.01179,-28,-29,2.0,87.1782,-76.0219,9.07088,-497.39599999999996,-25576.9,1.0
3321.59,3478.34,8.0,9.0,29.9917,45.2095,15.0,160.0,0.9902059999999999,61,61,5.5,89.0269,-73.8091,0.980508,320.51,-36305.3,2.0
3448.89,3617.4,11.0,0.0,29.5875,33.6694,4.0,210.0,11.09,-117,0,5.5,3.9465800000000004,0.13532000000000455,122.988,4574.09,-19967.6,1.0
3044.25,3151.58,10.0,0.0,29.8268,45.0616,15.0,110.0,9.54,-28,0,4.3,33.1199,-17.8851,91.0116,-1498.95,-50188.3,2.0
3044.55,3017.48,10.0,0.0,29.8895,45.0709,15.0,110.0,9.54,-28,0,2.3,33.0328,-17.8514,91.0116,-1484.87,-50259.2,2.0
2836.24,2879.56,10.0,0.0,25.9859,45.0423,19.0,120.0,10.42,-28,0,6.3,14.5549,4.5014999999999965,108.57600000000001,1787.65,-49020.4,1.0
3031.89,2862.27,11.0,0.0,29.7034,45.0183,15.0,170.0,10.52,151,151,0.8,25.276,-9.961099999999997,110.67,-1527.98,-32083.6,2.0
3860.68,3913.46,7.0,0.0,30.045,45.1105,15.0,150.0,7.3,153,0,3.3,13.6032,1.4623000000000008,53.29,2189.87,-39650.6,1.0
3863.21,3853.34,10.0,8.0,29.4061,45.1423,16.0,20.0,6.02255,151,-170,7.6,42.51300000000001,-26.7768,36.2711,-79.6103,-62170.3,1.0
3859.71,3920.17,7.0,0.0,30.3436,45.17,15.0,150.0,7.3,153,0,3.4,13.3328,1.4936000000000025,53.29,2225.29,-39142.3,1.0
3859.55,3845.09,7.0,0.0,30.3927,45.1593,15.0,150.0,7.3,153,0,2.6,14.9571,-0.1905000000000001,53.29,1850.88,-39605.5,1.0
3177.46,3134.46,12.0,0.0,27.4466,45.0276,18.0,90.0,11.84,-28,0,7.5,13.3678,4.213199999999999,140.186,2172.04,-54086.5,1.0
2928.72,2828.03,9.0,0.0,29.9199,45.2041,15.0,130.0,8.91,-97,0,0.1,26.5637,-11.279500000000002,79.3881,-425.77099999999996,-44708.6,2.0
2939.81,2879.56,10.0,0.0,28.3774,45.0467,17.0,80.0,9.89,-97,0,2.0,33.8056,-17.1363,97.8121,-1670.18,-55319.9,2.0
3211.24,3151.58,12.0,0.0,29.8412,45.0675,15.0,80.0,12.47,-118,0,1.6,26.0253,-10.799000000000001,155.501,-1863.85,-56816.1,2.0
3985.65,3913.46,12.0,0.0,30.0469,45.1133,15.0,130.0,11.74,151,0,7.6,32.3076,-17.2412,137.828,-3044.77,-45492.7,2.0
3983.99,3920.17,12.0,0.0,30.346,45.1777,15.0,130.0,11.74,151,0,7.5,32.0344,-17.202699999999997,137.828,-2962.33,-46542.5,2.0
3260.12,3431.62,10.0,13.0,29.4135,45.2444,16.0,170.0,2.8212,-29,-28,5.2,52.8048,-36.9739,7.9591699999999985,197.53,-32623.5,1.0
3262.91,3290.7,10.0,11.0,30.3854,45.3655,15.0,90.0,1.15,-29,-29,3.4,100.0,-85.0199,1.3225,206.62,-54429.7,2.0
4045.24,3894.87,13.0,0.0,30.2263,45.3073,15.0,150.0,13.03,-118,0,0.6,27.9151,-12.8341,169.78099999999995,-3311.82,-39852.4,2.0
3236.1,3290.7,0.0,11.0,30.386,45.3662,15.0,90.0,10.71,0,-29,6.1,26.7593,-11.7791,114.704,-1028.87,-54603.5,1.0
4022.63,3894.87,13.0,0.0,30.2279,45.3106,15.0,150.0,13.08,151,0,1.5,15.3134,-0.2307000000000005,171.08599999999996,31.5073,-40602.4,1.0
2988.81,2879.56,8.0,0.0,29.8656,45.0473,15.0,150.0,8.36,-98,0,1.9,47.4657,-32.284,69.8896,-2456.81,-40846.3,2.0
3028.85,3134.46,12.0,0.0,29.8882,45.0479,15.0,110.0,11.98,151,0,4.3,13.1552,2.0044999999999966,143.52,1915.54,-50037.1,1.0
3456.79,3431.52,0.0,13.0,29.3867,45.245,16.0,80.0,12.62,-26,-28,7.5,26.3441,-10.485800000000003,159.265,-2081.38,-55699.8,1.0
2914.84,2879.56,10.0,0.0,27.2362,45.0605,18.0,150.0,10.12,-27,0,2.6,35.9176,-18.093300000000006,102.414,-2564.1,-40025.5,2.0
2921.88,2882.1,11.0,0.0,29.4308,45.1339,16.0,140.0,10.6,-27,0,2.5,32.787,-17.083900000000003,112.36,-2347.81,-43807.6,2.0
2852.31,2862.56,0.0,1.0,28.5139,45.1921,17.0,20.0,0.52023,163,151,3.5,100.0,-83.3218,0.27064,-17.2126,-62226.3,1.0
3459.17,3431.54,0.0,13.0,29.3919,45.2456,16.0,90.0,12.65,0,-28,7.5,26.8706,-11.016899999999994,160.02200000000005,-2274.82,-54415.5,1.0
2856.95,2848.31,0.0,10.0,30.16800000000001,45.1016,15.0,10.0,9.54,0,61,7.4,26.1447,-11.211100000000002,91.0116,3.39552,-62299.3,2.0
2856.96,2862.59,0.0,1.0,28.4197,45.1927,17.0,10.0,0.510954,168,151,3.5,100.0,-83.227,0.261074,-9.275730000000001,-62417.6,1.0
2541.49,2529.09,10.0,0.0,26.0936,45.1711,19.0,20.0,10.17,151,0,7.8,26.416,-7.338499999999996,103.429,-381.144,-62105.0,2.0
3334.78,3290.8,10.0,11.0,30.4147,45.4107,15.0,100.0,20.368,152,-29,7.6,17.1286,-2.1326,414.85400000000004,-4036.28,-52577.6,1.0
3456.74,3424.55,7.0,13.0,27.5091,31.7553,4.0,190.0,19.2197,150,-28,2.7,3.47261,0.7735899999999982,369.399,6549.35,-27197.9,2.0
3457.22,3478.34,0.0,9.0,29.9923,45.2101,15.0,20.0,9.3,0,61,5.5,24.5372,-9.319400000000002,86.49,405.551,-62024.5,2.0
2563.83,2529.09,10.0,0.0,30.2401,45.2402,15.0,80.0,10.45,151,0,7.6,31.9756,-16.9755,109.20299999999999,-1760.47,-55360.7,2.0
2826.69,2879.56,10.0,0.0,25.8563,45.06800000000001,19.0,70.0,9.92,-94,0,5.8,18.5828,0.6288999999999979,98.4064,1299.75,-58134.6,1.0
2805.99,2882.1,10.0,0.0,28.5077,45.138999999999996,17.0,90.0,10.04,-97,0,5.7,15.7766,0.8547000000000029,100.802,1834.44,-54030.8,1.0
3842.78,3864.08,8.0,13.0,27.3564,45.1442,18.0,30.0,15.3641,-118,151,4.0,17.062,0.725799999999996,236.05599999999998,-406.42699999999996,-61784.4,2.0
3812.89,3845.09,13.0,0.0,30.4013,45.1671,15.0,150.0,12.83,-118,0,3.1,18.559,-3.7932000000000015,164.609,-838.74,-41130.9,2.0
3867.92,3845.09,6.0,0.0,30.4051,33.1825,3.0,250.0,6.47,-93,0,6.8,100.0,-97.2226,41.8609,2459.85,2417.56,1.0
3868.25,3894.87,6.0,0.0,30.3156,45.3161,15.0,30.0,6.47,-93,0,5.5,33.9872,-18.986700000000006,41.8609,386.00199999999995,-61474.0,1.0
3776.98,3847.97,0.0,8.0,30.1944,45.1466,15.0,70.0,8.41,0,-119,5.2,38.208,-23.2558,70.7281,-1205.84,-57179.8,1.0
3450.88,3424.55,10.0,13.0,27.5096,45.3281,18.0,90.0,3.21001,-28,-28,7.5,100.0,-82.1815,10.3041,-561.754,-54843.7,1.0
3383.26,3290.82,8.0,11.0,30.423000000000002,34.8104,4.0,250.0,2.23311,-28,-29,7.5,100.0,-95.6126,4.98677,-1109.91,-481.474,1.0
2797.78,2849.02,11.0,10.0,30.2632,43.763999999999996,14.0,80.0,14.7549,151,61,3.5,12.3883,1.1125000000000025,217.708,1848.06,-56306.3,2.0
3896.14,3894.87,0.0,0.0,29.3056,45.3173,16.0,20.0,0.01,151,0,6.7,100.0,-83.9883,0.0001,-0.397363,-62004.0,2.0
2575.11,2564.5,7.0,0.0,30.7775,50.0033,19.0,60.0,6.61,-28,0,2.5,44.4691,-25.243299999999994,43.6921,-613.222,-59131.7,2.0
2584.02,2759.75,9.0,10.0,34.3722,50.0353,16.0,180.0,1.9141700000000001,-34,-28,4.7,44.0673,-28.404200000000003,3.66404,555.9730000000002,-31615.6,1.0
3247.77,3343.39,12.0,0.0,32.4109,50.0273,18.0,100.0,12.09,-28,0,4.2,26.5399,-8.9235,146.168,-1939.6,-51479.1,2.0
3247.48,3273.08,12.0,0.0,32.3543,50.0167,18.0,60.0,12.09,-28,0,3.5,25.595,-7.932600000000001,146.168,-1437.35,-58966.5,2.0
3262.39,3400.35,11.0,8.0,35.2657,50.0575,15.0,160.0,2.87007,-28,-28,5.5,64.3079,-49.51610000000001,8.23732,56.4021,-37692.6,2.0
3205.48,3341.4,0.0,12.0,31.9203,50.0296,18.0,140.0,11.66,0,61,5.4,9.45471,8.654589999999999,135.95600000000002,3258.97,-42965.9,2.0
3005.78,3008.17,0.0,11.0,30.8734,50.0256,19.0,10.0,11.41,0,-118,3.1,21.6012,-2.4490000000000016,130.188,71.4729,-62291.3,2.0
2965.9,3015.86,0.0,11.0,32.2739,50.1603,18.0,80.0,10.81,0,151,3.6,30.0405,-12.1541,116.85600000000001,-1617.69,-56858.6,1.0
3152.21,3021.92,5.0,10.0,31.3293,50.1609,19.0,140.0,15.2198,-29,151,0.1,8.26636,10.565239999999998,231.642,3394.8,-43891.4,1.0
3154.85,3107.3,7.0,0.0,32.2199,50.0711,18.0,60.0,6.7,-37,0,1.5,38.2504,-20.3992,44.89,-189.949,-58412.6,2.0
2711.37,2750.56,0.0,11.0,32.4229,50.0381,18.0,130.0,10.82,0,-28,6.3,29.7797,-12.164499999999995,117.072,-1913.83,-46830.3,1.0
3216.03,3004.48,0.0,11.0,31.2254,35.2488,4.0,220.0,11.2498,-29,-118,0.4,3.05783,0.9655700000000024,126.557,3785.73,-12759.5,2.0
3216.03,3273.08,0.0,0.0,31.4799,50.0206,19.0,150.0,0.01,-29,0,3.4,100.0,-81.4593,0.0001,-3.0194099999999997,-39702.1,2.0
3256.21,3370.65,10.0,8.0,34.766999999999996,50.0449,15.0,120.0,2.87162,62,60,5.4,100.0,-84.72210000000003,8.246210000000001,-663.2139999999997,-48898.7,1.0
3617.4,3390.04,0.0,11.0,34.6945,37.5983,3.0,230.0,10.65,0,151,0.3,2.45178,0.4520200000000041,113.42200000000001,3381.01,-8971.32,1.0
3008.53,2968.01,0.0,12.0,34.7273,50.2088,15.0,50.0,11.88,0,-118,1.6,17.1305,-1.6490000000000045,141.134,1102.52,-60303.2,2.0
2705.68,2753.89,0.0,11.0,33.1323,50.0409,17.0,120.0,11.08,0,-28,6.2,28.1687,-11.2601,122.766,-1790.57,-46974.3,1.0
3444.25,3370.66,0.0,8.0,34.7692,50.0489,15.0,80.0,7.63,0,60,1.5,42.7419,-27.4622,58.2169,-1161.89,-56693.3,1.0
3291.14,3236.1,8.0,0.0,32.3264,50.0073,18.0,70.0,8.31,-114,0,1.7,37.9081,-20.2272,69.0561,-1084.4,-58127.8,2.0
3321.51,3451.26,0.0,3.0,35.3217,50.1779,15.0,150.0,2.93,0,-28,5.7,79.9201,-65.0639,8.5849,-193.44,-39373.8,1.0
2627.37,2564.5,7.0,0.0,34.3775,36.56,2.0,230.0,7.21,-28,0,7.1,2.61993,-0.4374299999999955,51.9841,3250.26,-8872.27,1.0
3052.5,3000.56,11.0,10.0,34.749,50.162,15.0,120.0,14.7125,61,151,2.0,12.713,2.699999999999997,216.459,1117.62,-49192.8,1.0
3077.75,2982.81,0.0,12.0,34.5886,50.0078,15.0,100.0,12.28,0,61,1.4,28.865,-13.445799999999995,150.798,-2567.76,-51525.2,1.0
2895.96,2998.8,11.0,10.0,35.0414,50.1637,15.0,160.0,1.18,151,151,5.7,100.0,-84.8777,1.39241,-85.5808,-36063.4,1.0
3442.05,3426.34,13.0,14.0,34.3338,50.3531,16.0,50.0,0.8700129999999999,-28,-28,7.5,100.0,-83.9807,0.7569229999999999,-91.7417,-59720.1,1.0
3445.5,3451.26,8.0,3.0,35.3223,50.1786,15.0,20.0,5.43,-28,-28,3.5,49.4574,-34.601099999999995,29.4849,-201.495,-62155.8,1.0
3508.44,3400.59,0.0,8.0,35.3403,50.1845,15.0,110.0,8.02,0,-28,0.9,33.3119,-18.4677,64.3204,-616.757,-50829.9,2.0
3744.26,3535.77,9.0,0.0,35.1534,39.1699,4.0,250.0,9.15,151,0,1.5,100.0,-95.9835,83.7225,201.61,2010.21,1.0
3522.54,3426.37,6.0,14.0,34.3424,36.6726,2.0,240.0,14.2146,53,-28,2.4,0.570954,1.7592460000000048,202.054,6681.22,-3880.53,2.0
3491.59,3333.32,11.0,12.0,31.2055,50.0524,19.0,160.0,0.450955,61,61,1.5,100.0,-81.1531,0.20335999999999999,-146.94,-35802.5,1.0
3219.23,3395.92,12.0,10.0,33.6568,50.2407,17.0,180.0,1.73026,151,151,4.7,65.9749,-49.39100000000001,2.99382,272.775,-31027.5,1.0
2853.98,2962.25,0.0,12.0,35.25199999999999,50.2105,15.0,110.0,11.8427,-12,-118,5.0,29.8468,-14.8883,140.25,-2490.56,-50603.5,1.0
2853.98,2882.1,0.0,0.0,34.9972,50.0639,15.0,150.0,0.01,-45,0,6.6,100.0,-84.9333,0.0001,2.85583,-40554.6,1.0
3857.38,3776.98,7.0,0.0,31.0396,50.0178,19.0,80.0,7.22,169,0,1.0,39.6051,-20.6269,52.1284,-653.444,-55887.0,1.0
3443.36,3343.39,11.0,0.0,33.3969,50.0918,17.0,100.0,10.62,151,0,1.2,23.2116,-6.516700000000004,112.78399999999999,-387.836,-51763.3,1.0
3440.46,3400.6,6.0,8.0,35.3421,50.1863,15.0,60.0,12.0003,84,-28,7.8,24.2848,-9.4406,144.007,-1086.18,-58550.7,1.0
3514.06,3535.77,12.0,0.0,34.9591,50.2338,15.0,40.0,11.73,-118,0,5.9,18.33,-3.0552999999999955,137.593,812.882,-61130.0,1.0
2893.78,2882.1,9.0,0.0,34.9984,50.0803,15.0,30.0,8.89,-97,0,2.4,31.1413,-16.059399999999997,79.0321,-484.164,-61566.1,2.0
3155.8,3075.83,12.0,0.0,35.1827,50.2437,15.0,90.0,11.65,-118,0,1.4,29.0931,-14.0321,135.722,-2074.3,-54528.7,2.0
3162.68,3000.54,10.0,10.0,34.7526,50.2677,16.0,170.0,0.530001,151,151,0.8,100.0,-84.48490000000002,0.280901,64.369,-34293.2,2.0
3071.96,2984.81,0.0,12.0,34.7752,50.2139,15.0,140.0,12.28,0,61,7.7,19.1398,-3.7010999999999967,150.798,-578.937,-44161.4,2.0
2856.84,2967.9,0.0,12.0,34.7365,50.2128,15.0,110.0,11.88,0,-118,5.2,30.3296,-14.853299999999996,141.134,-2643.35,-49655.2,1.0
3957.12,3887.02,11.0,0.0,35.3444,50.1473,15.0,80.0,10.86,151,0,1.5,21.8509,-7.047999999999997,117.94,-2.77579,-56251.0,1.0
3274.89,3426.47,9.0,14.0,34.3653,50.3544,16.0,170.0,4.30088,-29,-28,5.7,50.093,-34.1039,18.4976,-285.064,-32136.4,1.0
2858.94,2984.84,0.0,12.0,34.7781,50.2588,15.0,130.0,12.28,0,61,5.3,9.43965,6.041049999999999,150.798,3273.09,-44334.0,2.0
3996.54,3887.02,12.0,0.0,34.4397,50.1485,16.0,120.0,12.35,151,0,0.3,26.0253,-10.316500000000003,152.52200000000005,-2080.4,-49162.7,1.0
3456.79,3426.54,0.0,14.0,34.3829,50.355,16.0,100.0,13.73,0,-28,7.5,25.4519,-9.4798,188.513,-2731.02,-52608.8,1.0
3290.65,3236.1,8.0,0.0,35.1821,50.1886,15.0,70.0,8.47,-117,0,1.8,37.1257,-22.1192,71.7409,-1102.02,-57968.7,2.0
3438.69,3400.7,0.0,8.0,35.3742,50.2864,15.0,50.0,8.02,0,-28,0.0,36.1511,-21.2389,64.3204,-657.678,-60284.5,2.0
3829.06,3776.98,13.0,0.0,32.2514,50.1095,18.0,50.0,12.6,-118,0,1.0,23.8429,-5.9848,158.76,-1280.6,-59719.1,2.0
3049.9,2997.5,10.0,10.0,35.2569,50.2702,15.0,90.0,0.060016599999999996,151,151,7.5,100.0,-84.9867,0.00360199,-10.3441,-55069.3,2.0
3051.86,3107.3,10.0,0.0,34.943000000000005,50.3011,15.0,70.0,10.08,151,0,3.7,17.6952,-2.3370999999999995,101.60600000000001,1436.09,-57226.9,1.0
3459.17,3426.56,0.0,14.0,34.3879,50.4091,16.0,110.0,13.73,0,-28,7.5,25.9926,-9.9714,188.513,-2934.9,-51076.9,1.0
3459.17,3451.3,0.0,3.0,35.361,50.2246,15.0,20.0,2.93,0,-28,7.5,93.8455,-78.9819,8.5849,-146.309,-61876.6,1.0
2940.34,2984.88,0.0,12.0,34.7811,50.2606,15.0,60.0,12.28,0,61,5.6,15.888,-0.4085000000000054,150.798,1346.07,-59452.5,2.0
3428.47,3387.47,0.0,10.0,35.154,50.3964,15.0,100.0,10.13,0,151,2.1,28.7954,-13.553000000000004,102.617,-1125.68,-52672.8,1.0
2619.03,2564.5,2.0,0.0,34.3891,50.1709,16.0,120.0,1.86,83,0,2.2,70.1298,-54.348,3.4596,436.375,-47617.8,1.0
2619.64,2761.98,2.0,10.0,34.8637,50.3167,15.0,160.0,11.2209,83,-28,4.1,9.34999,6.103009999999998,125.90799999999999,2639.91,-35690.3,1.0
2855.27,2762.01,0.0,10.0,34.8688,50.3174,15.0,100.0,10.39,0,-28,0.4,29.2945,-13.8459,107.95200000000001,-1349.6,-53105.4,2.0
3429.79,3343.39,11.0,0.0,34.7472,50.1015,15.0,90.0,10.87,-17,0,1.3,19.250999999999998,-3.8966999999999987,118.15700000000001,529.906,-53990.5,2.0
3432.91,3400.7,10.0,8.0,35.3748,50.2885,15.0,70.0,1.90002,-28,-28,7.5,94.5933,-79.6796,3.6100800000000004,266.939,-57553.2,2.0
2862.63,2961.93,0.0,12.0,35.2807,50.2204,15.0,110.0,11.84,0,-118,5.4,29.9631,-15.023400000000004,140.186,-2482.83,-51463.6,1.0
3081.28,2984.89,0.0,12.0,34.7828,50.262,15.0,100.0,12.28,0,61,1.3,28.6437,-13.1645,150.798,-2508.64,-51867.2,1.0
3317.81,3451.3,9.0,3.0,35.3617,50.2253,15.0,170.0,12.2095,152,-28,5.8,20.0739,-5.2103,149.07299999999995,-1334.45,-33283.1,1.0
3318.41,3236.1,9.0,0.0,35.1838,50.1904,15.0,90.0,9.28,152,0,1.3,26.3273,-11.320700000000002,86.1184,-169.827,-55219.9,1.0
3547.93,3452.07,13.0,0.0,45.8455,50.2259,4.0,250.0,13.36,-28,0,2.4,29.0596,-24.6792,178.49,-5196.57,283.15,2.0
3499.07,3371.66,10.0,8.0,34.9028,50.2024,15.0,130.0,2.73497,61,60,1.5,43.2972,-27.9976,7.48004,719.4910000000001,-45174.3,2.0
2366.85,2564.5,0.0,0.0,34.3602,50.1721,16.0,220.0,0.01,168,0,5.4,100.0,-84.18809999999998,0.0001,1.5786200000000001,-16032.7,2.0
3239.63,3107.3,9.0,0.0,35.1231,50.3052,15.0,140.0,8.8,152,0,8.0,41.9406,-26.758500000000005,77.44,-2249.96,-41853.4,2.0
2990.41,3000.45,9.0,10.0,34.7681,50.2731,16.0,50.0,13.2569,62,151,2.7,20.1005,-4.595499999999999,175.74599999999995,-572.034,-59508.4,1.0
2758.08,2762.04,6.0,10.0,34.8754,38.7086,4.0,220.0,10.0428,-97,-28,2.8,5.19709,-1.3638900000000025,100.85799999999999,2257.81,-14458.2,1.0
3763.16,3776.98,14.0,0.0,34.5331,50.1198,16.0,30.0,13.78,-118,0,6.1,16.5332,-0.9465000000000005,189.888,600.131,-61827.1,1.0
3617.63,3400.71,13.0,8.0,35.3767,50.348,15.0,230.0,4.9205,-28,-28,0.4,6.8433100000000024,8.127989999999999,24.2113,1452.89,-11076.4,1.0
2985.62,3000.35,0.0,10.0,34.7852,39.141999999999996,4.0,220.0,10.08,0,151,6.3,4.06644,0.2903599999999997,101.60600000000001,3230.65,-14817.4,2.0
3549.98,3296.1,0.0,10.0,34.9782,38.2259,3.0,250.0,10.31,0,151,0.6,100.0,-96.7523,106.296,2681.17,1982.83,1.0
3409.18,3296.04,10.0,10.0,34.9898,50.326,15.0,220.0,0.780017,151,151,7.5,40.6151,-25.2789,0.608427,340.58,-14836.3,2.0
3438.68,3400.71,0.0,8.0,35.378,50.3492,15.0,140.0,8.02,0,-28,2.4,16.1657,-1.1944999999999981,64.3204,1685.55,-44056.9,2.0
3418.7,3400.72,0.0,8.0,35.3786,50.3498,15.0,60.0,8.02,0,-28,7.3,38.4325,-23.461299999999994,64.3204,-935.539,-59049.7,1.0
3454.43,3426.68,0.0,14.0,34.4181,50.411,16.0,90.0,13.73,0,-28,7.5,24.8702,-8.877300000000002,188.513,-2511.71,-54133.6,1.0
3454.43,3451.32,0.0,3.0,35.3907,50.2283,15.0,10.0,2.93,0,-28,7.5,88.6977,-73.8601,8.5849,-57.92100000000001,-62402.3,1.0
3275.61,3400.72,0.0,8.0,35.3792,50.3506,15.0,140.0,8.02,0,-28,4.2,15.9395,-0.968099999999998,64.3204,1687.56,-43240.7,2.0
2995.86,2985.04,0.0,12.0,34.7965,50.2632,15.0,30.0,12.28,0,61,2.2,22.1912,-6.724500000000003,150.798,-572.396,-61558.3,1.0
2783.31,2985.47,0.0,12.0,34.8369,38.7421,4.0,220.0,12.28,0,61,4.1,3.3315,0.5737000000000005,150.798,3280.32,-12602.1,2.0
2783.31,2762.13,0.0,10.0,34.8955,50.4017,16.0,50.0,10.39,0,-28,7.5,28.6393,-13.1331,107.95200000000001,-988.34,-60237.8,1.0
3425.73,3451.55,0.0,10.0,39.4535,55.0061,16.0,130.0,10.1,0,-28,6.4,33.3859,-17.833299999999994,102.01,-2025.46,-46080.5,1.0
3660.84,3454.73,0.0,10.0,40.1718,43.1278,3.0,250.0,10.37,0,-28,1.6,1.2536399999999999,1.7023600000000032,107.537,792.737,-1162.81,2.0
3269.79,3454.75,0.0,10.0,40.1744,55.1269,15.0,190.0,10.3501,-34,-28,4.6,9.506269999999999,5.44623,107.125,1935.68,-28081.9,1.0
