Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C
7595.47,7498.13,3.82,8.45,87.5092,105.152,17.642799999999994,157.679,10.8917, 0, 120,0.326336,12.0018,5.640999999999995,118.63,1712.21,-37637.3
11612.1,11605.2,10.47,9.06,85.6937,98.1212,12.427499999999995,34.201,13.6436, -91, 179,0.0553931,16.7198,-4.2923000000000044,186.148,555.754,-61330.3
11603.0,11665.9,12.76,5.35,86.5213,100.052,13.53070000000001,104.889,11.2438, -96, -34,4.53403,13.7007,-0.16999999999998927,126.424,2026.72,-51498.2
11587.3,11565.6,14.39,15.87,87.6657,105.374,17.708299999999994,22.0717,1.48001, -96, -96,2.0341,100.0,-82.2917,2.19043,64.6075,-62012.8
11604.9,11606.2,12.76,0.0,86.3687,87.3957,1.027000000000001,26.9239,12.76, -96, 0,7.79899,19.2966,-18.2696,162.818,59.5339,-61775.1
7511.4,7500.59,3.54,2.88,86.5064,105.122,18.6156,10.8309,3.32029, -105, -166,1.57742,77.0285,-58.41289999999999,11.0243,-39.3216,-62382.7
7515.02,7580.13,3.89,15.98,85.5283,105.091,19.562699999999992,65.5113,17.4338, -105, 0,5.50238,11.6818,7.880899999999992,303.939,1432.24,-58208.3
7511.33,7525.08,3.54,4.89,86.528,105.055,18.527,13.7968,1.35002, -105, -105,5.72057,100.0,-81.473,1.82254,-37.2513,-62309.6
7510.93,7568.71,3.54,11.5,86.6403,105.106,18.4657,59.0164,8.47224, -105, -79,5.85465,35.3602,-16.8945,71.7788,-869.086,-59017.1
8812.38,8754.12,16.38,15.51,89.0165,105.288,16.271500000000003,127.995,1.74293, -38, -44,3.12597,100.0,-83.7285,3.03779,-224.612,-46117.3
11621.4,11652.2,0.0,7.54,86.657,105.12,18.463000000000008,37.0406,7.54, 0, -89,5.06892,36.5712,-18.10819999999999,56.8516,-407.649,-61128.0
11621.4,11661.5,0.0,5.75,87.7589,105.233,17.474100000000007,44.0393,5.75, 0, -57,5.34015,46.0652,-28.59109999999999,33.0625,-208.36,-60560.5
11621.4,11540.5,0.0,16.09,89.2255,99.2214,9.995900000000006,103.757,16.09, 0, -96,0.916569,10.089,-0.09309999999999441,258.888,2515.87,-51734.5
11613.5,11652.1,14.94,7.54,86.66,105.125,18.465000000000003,79.0474,16.7777, 179, -89,4.37115,11.2958,7.169200000000004,281.49,1800.21,-56251.5
11613.7,11605.4,14.94,6.52,86.6001,105.299,18.69890000000001,64.5965,8.86376, 179, 163,7.97989,35.2667,-16.56779999999999,78.5662,-1116.88,-58327.3
11610.1,11656.6,11.62,8.23,88.4792,105.233,16.7538,102.243,14.4647, 179, -88,4.32937,12.0878,4.665999999999999,209.227,1776.63,-52046.4
11611.6,11565.6,12.48,15.87,87.6635,98.098,10.4345,46.1748,19.0976, 179, -96,1.74377,11.3623,-0.9277999999999995,364.72,1168.94,-60367.9
11614.3,11621.4,14.94,0.0,86.333,87.4266,1.093599999999995,43.9847,14.94, 179, 0,4.00987,13.7897,-12.696100000000005,223.204,1314.15,-60565.3
8165.53,8158.78,0.0,15.56,89.2505,105.314,16.06349999999999,71.281,15.56, 0, -77,7.78809,17.3953,-1.3318000000000083,242.114,-910.798,-57419.0
8165.53,7962.43,0.0,16.28,88.7831,105.28,16.496899999999997,229.509,16.28, 0, 102,2.17142,29.4232,-12.926300000000005,265.038,-7464.32,-9825.84
8165.53,8113.62,0.0,15.63,87.878,105.076,17.197999999999993,58.6439,15.63, 0, 102,2.17589,19.7427,-2.544700000000006,244.297,-1831.54,-59060.9
8165.53,8188.26,0.0,15.55,89.2076,102.114,12.906400000000005,28.6707,15.55, 0, 106,6.3636,14.2364,-1.3299999999999947,241.802,890.02,-61678.0
8194.66,8158.78,16.16,15.56,89.251,105.314,16.062999999999988,41.1817,0.600011, -77, -77,2.21785,100.0,-83.93700000000001,0.360013,-49.4181,-60804.1
8212.81,8113.68,15.61,15.63,87.8825,100.107,12.224500000000006,162.29,31.1898, -84, 102,2.69929,12.3738,-0.1492999999999931,972.801,-9114.85,-36161.8
8195.27,8188.27,16.16,15.55,89.2083,98.1409,8.932600000000008,74.5961,31.6886, -77, 106,3.58274,9.07895,-0.14634999999999287,1004.16,-2845.62,-56935.4
10922.7,11007.0,15.69,0.0,89.2199,105.427,16.20710000000001,92.9297,15.69, 88, 0,6.28878,21.4765,-5.26939999999999,246.176,-2778.95,-53864.1
10921.0,10896.9,15.69,16.61,89.1126,96.1416,7.028999999999996,50.142,32.1979, 88, -100,0.363892,6.94968,0.0793199999999965,1036.7,1426.67,-59985.8
10922.4,10752.7,15.69,15.96,89.1995,91.264,2.0644999999999953,175.05,31.6467, 88, -93,1.57681,2.47813,-0.4136300000000048,1001.51,10373.7,-31857.7
11668.7,11659.1,5.89,5.59,85.6115,105.135,19.5235,21.6431,4.70054, -34, -83,3.29193,55.1124,-35.5889,22.0951,-92.163,-62031.6
11668.7,11605.3,5.89,9.06,85.6278,105.3,19.672200000000004,122.168,14.3056, -34, 179,0.415798,9.84489,9.827310000000004,204.649,2817.7,-47574.9
11661.1,11656.5,2.64,8.23,88.4909,105.234,16.7431,6.56206,6.55551, -45, -88,2.75227,37.5005,-20.757400000000004,42.9747,53.9287,-62456.9
11659.6,11540.5,3.13,16.09,89.2268,98.0986,8.871800000000007,144.239,12.9869, -89, -96,1.06421,9.07253,-0.20072999999999297,168.66,3065.57,-41695.0
11666.7,11621.4,6.58,0.0,86.3564,87.4279,1.0715000000000003,45.4578,6.58, -34, 0,1.74812,39.8837,-38.8122,43.2964,-211.573,-60433.6
11605.7,11644.3,6.63,9.14,87.5838,105.136,17.5522,129.346,11.2916, 179, -90,4.15199,14.4283,3.123899999999999,127.501,1332.58,-45769.6
11608.1,11605.2,11.6,9.06,85.6931,105.301,19.6079,20.2761,2.54001, 179, 179,7.99658,100.0,-80.3921,6.45165,-103.002,-62088.9
11605.5,11661.5,6.63,5.75,87.7611,105.235,17.4739,133.317,10.8601, 179, -57,4.28882,12.4502,5.0237,117.942,2124.03,-44726.5
11605.5,11540.5,8.74,16.09,89.2275,97.1972,7.969699999999989,80.5261,20.4499, 156, -96,2.52474,8.32772,-0.35802000000001044,418.199,3243.75,-56015.5
11607.2,11606.2,9.47,0.0,86.3303,87.4135,1.083200000000005,6.44761,9.47, 179, 0,7.99673,27.08,-25.996799999999993,89.6809,-122.118,-62458.4
11056.7,11297.0,15.79,0.0,90.0769,91.2107,1.133800000000008,240.775,15.79, -97, 0,5.78158,0.586252,0.5475480000000079,249.324,7576.75,-4527.57
11070.6,11007.0,16.2,0.0,89.2205,105.428,16.207499999999996,63.6688,16.2, -96, 0,1.90129,19.3617,-3.154200000000003,262.44,-2062.62,-58446.3
11070.7,11277.5,16.2,16.23,89.21,105.461,16.251000000000005,206.833,0.0802771, -96, -96,5.86837,100.0,-83.749,0.00644442,-12.8641,-19720.0
11091.3,10916.4,16.65,15.54,87.913,105.491,17.578000000000003,174.949,1.77718, -96, -101,1.8499,100.0,-82.422,3.15838,-391.605,-31892.9
10777.5,11007.0,0.0,0.0,89.2211,105.429,16.207899999999995,229.513,0.0, 0, 0,5.82534,100.0,-83.7921,0.0,-0.0,-9823.85
10777.5,10896.7,0.0,16.61,89.1238,105.492,16.3682,119.176,16.61, 0, -100,5.84657,22.2201,-5.851899999999997,275.892,-3956.77,-48297.1
10777.5,10758.3,0.0,15.7,88.8276,103.462,14.6344,19.1919,15.7, 0, -97,1.87115,14.7012,-0.06680000000000064,246.49,602.625,-62131.7
9083.75,8979.64,15.64,15.56,89.2004,105.284,16.083600000000004,221.636,0.813828, 138, 141,3.18398,100.0,-83.9164,0.662316,32.4192,-13377.7
9079.61,9217.62,15.76,15.74,88.6826,105.409,16.726400000000012,199.619,6.68459, 138, 114,6.72896,22.3593,-5.632899999999989,44.6837,14.0035,-22652.3
9083.2,9056.62,15.64,16.43,89.1314,105.182,16.050600000000003,47.0694,0.79001, 138, 138,2.99721,100.0,-83.9494,0.624116,-74.2244,-60284.5
8085.4,8158.77,15.47,15.56,89.2517,100.177,10.925300000000007,137.324,30.9527, 94, -77,6.84355,11.4953,-0.5699999999999932,958.071,-7216.83,-43642.1
8051.91,7935.07,16.06,16.12,86.8211,105.281,18.459900000000005,131.311,0.478109, 100, 102,2.15555,100.0,-81.5401,0.228588,-9.70866,-45257.3
8066.41,8113.65,15.55,15.63,87.88,105.257,17.37700000000001,54.987,0.451963, 100, 102,6.22808,100.0,-82.62299999999999,0.204271,9.86075,-59476.4
8038.66,7874.44,15.69,15.87,85.8775,105.254,19.376500000000007,188.772,0.919289, 99, 102,2.19558,100.0,-80.62349999999999,0.845093,-69.2666,-26865.0
8084.79,8188.28,15.47,15.55,89.2089,105.379,16.170100000000005,121.269,3.32887, 94, 106,6.24329,62.7587,-46.58859999999999,11.0814,66.096,-47793.8
9630.46,9434.91,15.64,16.12,87.9291,101.398,13.46889999999999,199.703,31.7484, -95, 87,2.04465,14.0879,-0.6190000000000087,1007.96,-12594.6,-22618.5
9632.16,9489.36,15.64,15.47,87.8205,105.4,17.57950000000001,143.292,0.366532, -95, -94,1.9251,100.0,-82.42049999999999,0.134346,-47.4009,-41967.5
9609.09,9437.57,15.84,16.66,89.2512,105.489,16.237800000000007,171.893,0.825685, -95, -95,1.9079,94.9821,-78.7443,0.681756,282.181,-32952.7
9610.18,9784.78,15.84,15.91,89.182,105.199,16.016999999999996,174.698,0.144994, -95, -96,5.87647,100.0,-83.983,0.0210232,-25.1384,-31980.6
9609.78,9694.15,15.84,16.62,89.2073,105.117,15.9097,84.389,0.782779, -95, -95,5.86091,100.0,-84.0903,0.612743,-131.149,-55378.5
9612.0,9606.27,15.84,16.2,89.0672,105.211,16.1438,6.72599,0.36, -95, -95,2.41452,100.0,-83.8562,0.1296,4.25873,-62454.8
7552.25,7500.58,7.88,2.88,86.5098,105.128,18.6182,51.6947,8.27208, -79, -166,1.67127,33.9293,-15.311099999999996,68.4274,-558.392,-59827.7
7551.26,7586.37,7.88,16.15,86.655,105.094,18.438999999999993,43.4596,16.6001, -79, 0,4.66749,12.4538,5.985199999999994,275.563,1435.07,-60611.3
7560.37,7530.93,10.32,6.24,85.4739,105.065,19.591099999999997,29.9525,5.47792, -79, -105,1.83447,48.9236,-29.332500000000003,30.0076,-208.918,-61602.8
7559.7,7580.69,10.32,14.56,85.5485,105.145,19.596499999999992,24.4099,4.24001, -79, -79,6.18936,64.7191,-45.122600000000006,17.9777,-206.996,-61904.2
7550.39,7566.46,7.88,9.87,86.7836,105.081,18.297399999999996,104.816,3.59046, -79, -98,3.79393,86.8164,-68.519,12.8914,-525.824,-51513.5
7561.06,7485.46,10.32,8.37,85.3955,105.154,19.758499999999998,87.3854,18.4188, -79, 120,0.840398,14.49,5.268499999999998,339.253,-1129.47,-54863.8
9363.25,9224.58,16.5,15.42,89.2203,105.409,16.18870000000001,150.496,5.18791, 96, 114,2.23725,32.249,-16.06029999999999,26.9144,367.765,-39850.9
9325.36,9277.0,15.91,15.82,86.7381,105.257,18.518900000000002,51.0743,1.86858, 100, 107,2.16406,100.0,-81.4811,3.49158,25.5184,-59891.4
9362.56,9531.5,16.5,15.95,89.1769,102.22,13.043099999999995,174.148,32.2916, 96, -95,6.08472,13.1073,-0.06420000000000492,1042.74,-11213.0,-32172.5
9361.43,9453.78,16.5,16.39,89.1058,104.319,15.2132,93.1933,3.4261, 96, 84,5.9726,67.843,-52.6298,11.7382,-3.12568,-53815.0
9363.76,9437.56,16.5,16.66,89.2519,99.3595,10.10759999999999,82.9265,32.9919, 96, -95,6.32322,9.93257,0.1750299999999907,1088.46,-5211.15,-55623.2
8901.2,9015.14,16.18,16.38,94.1651,96.1643,1.9992000000000019,260.705,0.232288, 142, 141,7.21776,100.0,-98.0008,0.0539578,104.349,5466.84
7526.34,7502.39,6.51,2.56,85.6058,104.07,18.46419999999999,52.754,8.72306, 107, -107,0.117989,28.1341,-9.669900000000009,76.0917,-18.1891,-59717.0
7526.93,7528.78,6.51,8.06,85.7211,103.078,17.356899999999996,123.163,7.48211, 107, 46,7.61946,48.6205,-31.263600000000004,55.982,-1748.4,-47330.8
7550.82,7596.19,13.27,10.91,88.666,100.057,11.391000000000005,50.0903,19.3224, 105, 0,4.9849,12.4969,-1.1058999999999948,373.356,134.698,-59991.0
7524.84,7531.93,6.51,6.24,85.3127,101.115,15.802299999999988,51.0167,12.2165, 107, -105,7.46256,22.2049,-6.40260000000001,149.242,-616.416,-59897.3
7531.44,7511.61,8.71,3.54,86.4493,87.5083,1.0590000000000117,48.0087,11.8311, 107, -105,0.0726071,21.0278,-19.968799999999987,139.976,-80.7438,-60195.2
10630.2,10445.4,15.6,16.31,89.2349,105.348,16.113100000000003,185.667,0.721048, -95, -95,1.94466,89.8638,-73.7507,0.51991,265.173,-28027.9
10630.7,10752.6,15.6,15.96,89.2013,105.481,16.27969999999999,121.891,0.724235, -95, -93,5.86138,100.0,-83.72030000000001,0.524516,-78.091,-47642.6
11606.2,11652.1,0.0,7.54,86.6582,105.138,18.47980000000001,127.101,7.54, 0, -89,4.22043,32.3538,-13.873999999999988,56.8516,-406.908,-46345.4
11606.2,11605.2,0.0,9.06,85.6925,105.301,19.608500000000006,7.13472,9.06, 0, 179,7.99592,26.8063,-7.197799999999994,82.0836,129.281,-62449.1
11606.2,11651.1,0.0,7.2,89.1889,105.236,16.0471,126.87,7.2, 0, -90,4.21156,33.8272,-17.780099999999997,51.84,-381.805,-46403.9
11606.2,11540.4,0.0,16.09,89.2282,100.24,11.011799999999994,73.3878,16.09, 0, -96,2.32031,11.2632,-0.2514000000000056,258.888,2154.95,-57114.2
11606.2,11607.1,0.0,9.47,86.3821,87.3937,1.0116000000000014,5.95706,9.47, 0, 179,3.99673,27.0282,-26.016599999999997,89.6809,-112.827,-62464.5
7574.24,7498.88,15.43,4.99,87.5945,105.189,17.594499999999996,75.5021,20.4199, 0, 179,1.70446,10.6766,6.917899999999996,416.974,868.136,-56799.4
7569.37,7536.55,14.0,9.79,86.6358,105.193,18.557199999999995,59.9868,10.2322, 0, 46,0.239138,20.8001,-2.242900000000006,104.697,654.075,-58901.6
7565.01,7580.95,12.19,15.98,85.6769,105.191,19.5141,46.6856,3.79, 0, 0,3.99957,53.6449,-34.1308,14.3641,353.877,-60320.5
7564.75,7530.06,12.19,6.24,85.614,105.181,19.566999999999993,48.4441,15.1119, 0, -105,2.45202,16.2819,3.285099999999993,228.369,-23.8213,-60153.2
7569.39,7568.72,14.0,11.5,86.6392,105.147,18.507800000000003,10.4989,16.3824, 0, -79,3.56344,15.4973,3.010500000000004,268.382,-133.339,-62389.8
7570.08,7566.45,14.0,9.87,86.7848,105.083,18.298199999999994,123.235,18.325, 0, -98,3.59443,16.4345,1.8636999999999944,335.807,-2639.92,-47313.1
7893.14,7935.44,16.66,16.12,86.8476,105.281,18.433400000000006,49.39,0.540021, 102, 102,6.22112,100.0,-81.5666,0.291622,-53.341,-60060.6
7926.07,8132.05,15.57,15.67,89.2113,105.258,16.0467,234.663,0.21129, 102, 103,6.18468,100.0,-83.9533,0.0446434,43.3333,-7433.17
7925.95,7920.27,15.57,15.65,89.2028,105.254,16.05120000000001,9.14224,0.0802643, 102, 102,2.64834,100.0,-83.94879999999999,0.00644236,-1.41189,-62416.4
8777.67,8753.08,15.47,15.51,89.1509,105.348,16.197100000000006,54.2804,1.46382, -38, -44,3.12339,100.0,-83.8029,2.14277,3.6629,-59553.6
11656.4,11637.2,6.77,5.49,88.6212,105.139,16.517799999999994,142.669,9.98248, 17, -90,3.7052,27.2345,-10.716700000000007,99.65,-1166.41,-42145.7
11648.6,11605.4,7.76,6.52,86.603,105.302,18.699000000000012,48.6344,13.6464, 18, 163,2.34398,19.0146,-0.3155999999999892,186.226,-378.464,-60134.7
11657.5,11651.1,6.68,7.2,89.1895,105.238,16.048500000000004,135.905,9.0833, -8, -90,3.79788,33.3346,-17.286099999999998,82.5063,-1429.47,-44029.7
11657.5,11540.4,6.68,16.09,89.2288,99.3429,10.114099999999993,126.939,17.197, -8, -96,2.25369,8.26429,1.8498099999999926,295.737,3168.82,-46386.4
9590.59,9645.36,16.08,16.31,95.8055,115.04,19.23450000000001,54.7731,0.2377, -95, -95,5.8381,100.0,-80.76549999999999,0.0565011,-24.7632,-59499.9
9593.35,9427.93,16.08,15.88,95.6336,115.005,19.371399999999994,166.034,0.221155, -95, -95,1.928,100.0,-80.6286,0.0489096,-65.4958,-34932.6
9592.4,9589.8,16.08,16.33,95.6928,115.015,19.322199999999995,4.23355,0.25, -95, -95,2.93791,100.0,-80.6778,0.0625001,1.38449,-62482.1
9588.4,9496.44,16.08,16.18,95.9418,115.059,19.117199999999997,92.3964,0.408146, -95, -94,1.9387,100.0,-80.8828,0.166583,20.6458,-53962.9
11305.9,11297.0,16.26,0.0,95.9604,112.007,16.046599999999998,22.9436,16.26, -96, 0,3.39033,15.9235,0.12309999999999732,264.388,-317.999,-61973.6
11309.1,11172.7,16.26,16.26,95.7632,115.007,19.243800000000007,136.393,0.304543, -96, -97,1.86026,100.0,-80.75619999999999,0.0927465,1.84942,-43896.9
10067.9,10308.0,16.43,16.09,97.865,108.098,10.233000000000004,240.368,0.408946, -96, -95,5.88949,27.9417,-17.708699999999997,0.167237,164.367,-4723.25
9839.68,10081.7,16.58,16.55,112.036,114.046,2.010000000000005,242.315,0.0472341, -96, -96,5.88927,100.0,-97.99,0.00223106,14.5423,-3783.6
8185.88,8072.74,15.94,15.49,95.6932,98.4516,2.7583999999999946,113.138,31.4231, 105, -72,1.68538,4.70348,-1.9450800000000052,987.409,5922.35,-49699.8
8187.02,8062.24,15.94,16.57,95.7777,115.044,19.2663,143.538,1.33763, 105, 100,2.20967,100.0,-80.7337,1.78926,-186.774,-41897.0
8187.42,8222.79,15.94,16.01,95.8079,115.078,19.2701,41.5736,0.348158, 105, 103,6.25433,100.0,-80.7299,0.121214,5.85302,-60771.6
8230.69,8320.96,15.85,15.86,99.0529,115.102,16.04910000000001,108.232,1.70345, 99, 106,6.29338,100.0,-83.95089999999999,2.90173,24.5038,-50785.8
7598.8,7583.33,6.47,16.16,96.5387,115.015,18.476299999999995,49.1013,10.9637, -29, 0,7.96497,27.0018,-8.525500000000005,120.202,-1020.29,-60089.1
7598.56,7496.45,7.62,7.3,95.7139,115.003,19.289100000000005,122.565,14.9199, 0, 179,0.730911,9.41703,9.872070000000004,222.604,2945.44,-47477.9
7596.86,7555.43,8.28,6.45,97.5437,115.056,17.512299999999996,137.034,5.53538, -40, 1,7.95607,37.2005,-19.688200000000002,30.6405,35.4574,-43721.6
10851.2,10738.6,15.44,16.66,99.0631,115.005,15.94189999999999,112.682,1.22004, -97, -97,1.86946,100.0,-84.05810000000001,1.4885,274.937,-49802.8
10686.9,10435.5,15.92,16.39,109.302,114.042,4.739999999999995,252.128,1.02216, -97, -94,1.91871,100.0,-95.26,1.04481,245.049,1068.43
9201.28,9059.71,16.37,16.07,100.005,115.029,15.024000000000001,218.983,6.87758, 114, 138,2.82162,17.7502,-2.7261999999999986,47.3011,-20.0924,-14546.5
9147.63,9317.45,16.15,16.31,95.7865,115.036,19.249499999999998,200.548,6.50198, 124, 100,6.41231,22.1894,-2.9399000000000015,42.2757,66.0286,-22280.5
9174.22,9391.04,15.91,15.53,97.9448,113.102,15.157200000000003,251.125,30.0703, 118, -95,6.37931,16.4508,-1.2935999999999979,904.223,-14909.5,563.902
9147.54,9332.41,16.15,16.42,95.779,110.047,14.268,231.648,31.5849, 124, -84,6.519,15.1236,-0.855599999999999,997.607,-14503.0,-8839.17
9148.65,9116.22,16.15,15.85,95.8749,115.014,19.1391,45.8754,2.26864, 124, 132,2.69606,100.0,-80.8609,5.14673,38.9944,-60395.4
10428.1,10287.6,15.87,15.81,99.1128,115.209,16.09620000000001,141.201,0.91821, -92, -95,1.94067,100.0,-83.90379999999999,0.843109,-18.556,-42562.2
10425.7,10592.2,15.87,16.03,99.2693,115.237,15.967699999999994,167.073,0.865975, -92, -89,5.92926,100.0,-84.0323,0.749912,-36.0913,-34586.5
10429.0,10492.1,15.87,0.0,99.0609,110.044,10.983099999999993,63.7965,15.87, -92, 0,5.98785,11.7339,-0.750800000000007,251.857,2024.3,-58430.0
10632.7,10592.2,16.44,16.03,99.2699,115.238,15.968099999999993,40.627,1.86904, -95, -89,1.91601,100.0,-84.03190000000001,3.49332,-39.8027,-60849.4
8767.28,8667.94,16.6,16.42,99.002,115.012,16.010000000000005,153.085,4.08733, 133, 119,2.68682,47.9301,-31.920099999999998,16.7063,14.3058,-39064.9
11610.3,11616.0,14.02,12.89,95.601,108.005,12.403999999999996,36.5525,18.2057, -95, 179,4.00547,14.9186,-2.5146000000000033,331.447,-844.908,-61163.9
11611.4,11642.6,14.02,4.62,95.5221,114.034,18.51190000000001,80.5793,18.2317, -95, 56,7.39411,11.6041,6.907800000000011,332.395,969.346,-56007.0
11609.9,11620.4,14.02,12.83,95.6265,109.054,13.427500000000009,63.1153,17.332, -95, -175,4.01426,16.5432,-3.1156999999999897,300.4,-1432.41,-58516.5
11596.1,11422.6,15.83,16.06,96.5463,115.019,18.472700000000003,173.612,0.234431, -96, -96,1.89178,100.0,-81.5273,0.0549577,79.8754,-32359.0
11495.9,11612.0,0.0,13.93,97.6564,115.121,17.46459999999999,117.605,13.93, 0, 179,6.00802,15.7395,1.7250999999999905,194.045,37.9888,-48669.0
11495.9,11645.7,0.0,3.88,96.5734,115.044,18.47059999999999,179.577,3.88, 0, 20,6.46527,48.2062,-29.735600000000012,15.0544,-98.1603,-30252.1
11495.9,11297.0,0.0,0.0,96.7556,115.171,18.415400000000005,198.937,0.0, 0, 0,1.88217,100.0,-81.5846,0.0,0.0,-22924.1
11495.9,11617.9,0.0,13.84,96.6401,115.155,18.514899999999997,123.859,13.84, 0, 180,5.66614,18.7676,-0.25270000000000437,191.546,-1082.07,-47159.0
11495.9,11421.6,0.0,16.06,96.6097,106.015,9.405299999999997,76.7702,16.06, 0, -96,1.56777,10.9364,-1.531100000000004,257.924,2355.21,-56606.3
7560.02,7492.03,8.47,7.13,96.6175,115.015,18.397499999999994,68.249,13.5589, 0, 120,1.54143,17.9481,0.4493999999999936,183.844,-76.8888,-57842.1
7557.53,7578.63,6.87,15.44,95.6786,115.019,19.340400000000002,62.1355,8.57, 0, 0,3.99952,21.9212,-2.5807999999999964,73.4449,1065.0,-58639.2
7566.68,7488.7,11.73,10.3,98.5687,115.135,16.5663,78.2351,22.0299, 0, 179,1.7276,9.89658,6.669719999999998,485.317,893.866,-56379.3
7559.79,7521.07,8.47,7.25,96.5343,114.002,17.467699999999994,118.201,15.72, 0, -180,3.1829,20.9976,-3.529900000000005,247.118,-2877.72,-48528.6
7556.8,7545.11,6.87,5.97,95.3666,115.059,19.692399999999992,16.427,5.18256, 0, 46,0.483708,47.7587,-28.066300000000005,26.859,20.2616,-62230.2
9127.75,9052.94,16.42,16.41,99.1859,111.022,11.836100000000002,165.092,32.5488, -56, 138,3.23564,12.5906,-0.7544999999999984,1059.43,-10539.5,-35244.5
9170.02,9362.93,16.41,15.97,95.7086,114.017,18.308399999999992,216.593,6.91443, -60, -85,6.31714,15.9784,2.329999999999991,47.8094,211.618,-15587.5
9170.44,9114.29,16.41,15.85,95.6758,106.011,10.3352,100.159,32.063, -60, 132,3.03038,10.8514,-0.5161999999999995,1028.04,-6320.42,-52468.2
8715.13,8656.4,15.84,16.64,98.736,115.009,16.272999999999996,83.6282,1.67342, -54, -59,2.58556,100.0,-83.727,2.80032,146.399,-55506.3
8710.93,8669.6,16.0,16.42,99.1441,109.116,9.971900000000005,94.3064,32.404, -57, 119,3.12624,10.4335,-0.46159999999999535,1050.02,-5817.55,-53606.3
10559.5,10738.4,15.89,16.66,99.0715,115.042,15.970500000000001,179.2,0.993033, -95, -97,5.90092,100.0,-84.0295,0.986115,-273.933,-30387.4
10556.3,10592.2,15.89,16.03,99.2706,115.239,15.968400000000003,35.9986,1.68151, -95, -89,5.94236,100.0,-84.0316,2.82746,-7.42913,-61204.1
10563.8,10492.1,16.37,0.0,98.8066,115.247,16.440399999999997,71.6669,16.37, -95, 0,1.86657,19.6442,-3.2038000000000046,267.977,-2344.04,-57363.8
8577.99,8667.13,15.59,15.9,97.7934,109.122,11.328599999999994,134.61,31.0862, 104, -57,6.65029,12.2753,-0.9467000000000052,966.353,-8246.84,-44380.2
8597.11,8669.62,15.94,16.42,99.1452,115.237,16.091799999999992,87.3458,4.06233, 104, 119,6.33054,56.5642,-40.47240000000001,16.5025,36.6085,-54870.7
9211.76,9345.8,16.49,15.99,97.6566,115.194,17.537400000000005,150.971,5.0773, 114, 96,6.32182,43.6649,-26.127499999999998,25.779,-216.263,-39707.8
9223.99,9381.08,15.68,15.88,98.5807,111.079,12.4983,182.626,30.7487, 114, -91,6.38864,13.9113,-1.4130000000000003,945.484,-11057.6,-29147.7
9229.53,9312.29,16.62,16.61,99.006,109.201,10.194999999999993,110.758,33.0202, 114, -78,6.62919,10.7755,-0.580500000000006,1090.33,-7087.17,-50232.6
9187.88,9116.21,16.36,15.85,95.8743,115.186,19.311700000000002,94.0593,3.91072, 118, 132,2.5842,54.3205,-35.0088,15.2938,156.945,-53652.8
9227.3,9451.04,15.68,15.62,98.8348,114.028,15.193200000000004,243.552,30.3202, 114, -94,6.24678,16.2404,-1.0471999999999966,919.312,-14734.0,-3182.53
11095.0,11297.0,16.44,0.0,96.7575,115.172,18.414500000000004,202.326,16.44, 83, 0,5.89535,27.5137,-9.099199999999996,270.274,-6652.47,-21564.1
11080.8,11007.0,15.68,0.0,95.8307,106.046,10.215300000000013,77.1604,15.68, 81, 0,1.51979,11.1708,-0.9554999999999865,245.862,2315.49,-56546.3
11615.6,11643.7,12.89,4.62,95.7889,115.048,19.259100000000004,111.215,15.8783, 179, 56,7.57288,20.7538,-1.4946999999999946,252.12,-2816.94,-50131.3
11614.0,11618.0,12.99,13.84,96.6383,115.157,18.518699999999995,26.3487,0.850407, 179, 180,3.99733,100.0,-81.4813,0.723193,-44.792,-61805.7
9597.53,9363.47,16.01,16.36,98.7844,113.14,14.355599999999995,237.878,32.1949, -95, 96,2.01905,15.1517,-0.7961000000000045,1036.51,-15314.6,-5914.02
9576.77,9805.02,15.28,15.49,100.076,115.018,14.942000000000007,228.753,0.239764, -95, -96,5.90874,100.0,-85.05799999999999,0.0574867,-95.1873,-10171.9
9610.5,9643.65,16.63,16.15,97.9727,115.016,17.043300000000002,33.1971,0.484381, -95, -95,5.89824,100.0,-82.9567,0.234625,31.87,-61398.0
9647.06,9589.66,16.31,16.33,95.7012,115.029,19.327799999999996,57.4824,0.0639897, -95, -95,1.89762,100.0,-80.6722,0.00409469,2.30357,-59195.8
11642.4,11616.3,4.62,12.89,95.4599,115.127,19.66709999999999,115.424,15.8783, 56, 179,3.6048,21.0828,-1.4157000000000082,252.12,-2982.84,-49177.2
11643.6,11435.2,4.62,16.0,95.7578,97.2925,1.5347000000000008,223.503,20.2285, 56, -96,2.22686,1.4275,0.10720000000000085,409.191,8204.98,-12546.5
8071.7,8062.2,15.49,16.57,95.7753,104.055,8.279700000000005,69.5345,32.0074, -72, 100,3.52013,9.01385,-0.7341499999999943,1024.47,-2837.07,-57665.0
8071.92,8013.19,15.49,16.56,95.7576,106.044,10.2864,114.669,31.9598, -72, 98,2.87848,10.7905,-0.5040999999999993,1021.43,-6448.16,-49351.0
7491.68,7583.34,7.13,16.16,96.5399,115.025,18.485100000000003,115.008,20.7065, 120, 0,4.64715,7.73962,10.745480000000002,428.76,3047.91,-49273.1
