Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C
3613.94,3759.43,12.08,0.0,83.435,100.062,16.626999999999995,162.188,12.08, -104, 0,5.31428,7.57651,9.050489999999996,145.926,3671.64,-36194.9
3603.56,3712.15,11.69,0.0,84.5874,100.074,15.486599999999996,230.502,11.69, -118, 0,3.30325,10.8688,4.6177999999999955,136.656,-623.273,-9369.04
3501.09,3507.92,0.0,0.0,85.2848,100.171,14.886200000000002,181.349,0.0, 0, 0,6.59645,100.0,-85.1138,0.0,0.0,-29612.4
3504.85,3656.64,0.0,0.0,83.2735,100.056,16.7825,169.926,0.0, 0, 0,5.39247,100.0,-83.2175,0.0,-0.0,-33625.2
3199.93,3366.77,11.74,0.0,84.5019,95.6206,11.11869999999999,210.376,11.74, -28, 0,3.89026,36.8459,-25.72720000000001,137.828,-4583.29,-18242.0
2728.83,2782.54,0.0,0.0,84.404,100.185,15.781000000000006,227.086,0.0, 0, 0,6.33028,100.0,-84.219,0.0,0.0,-10932.0
2835.47,3011.63,0.0,0.0,85.1681,100.109,14.9409,185.433,0.0, 0, 0,4.90406,100.0,-85.0591,0.0,-0.0,-28114.7
3158.66,3011.63,0.0,0.0,85.1718,92.7409,7.569099999999992,238.883,0.0, 0, 0,1.79221,100.0,-92.43090000000001,0.0,0.0,-5434.75
3206.28,3064.82,0.0,0.0,84.6924,100.054,15.361599999999996,179.688,0.0, 0, 0,7.96249,100.0,-84.6384,0.0,0.0,-30212.3
2775.92,2904.03,0.0,10.63,83.6242,100.406,16.781800000000004,134.542,10.63, 0, 151,4.28618,30.8326,-14.050799999999995,112.997,-2044.01,-44398.3
2775.92,2782.54,0.0,0.0,84.7226,100.186,15.463400000000007,7.46514,0.0, 0, 0,5.46064,100.0,-84.53659999999999,0.0,-0.0,-62444.3
2872.52,2895.04,0.0,10.69,85.438,100.406,14.968000000000004,243.618,10.69, 0, 151,2.88115,43.4155,-28.447499999999998,114.276,-4888.79,-3150.29
3582.11,3656.64,0.0,0.0,82.1,100.056,17.956000000000003,78.1012,0.0, 0, 0,5.15551,100.0,-82.044,0.0,-0.0,-56400.2
3721.38,3712.15,12.47,0.0,81.0143,100.075,19.060699999999997,183.487,12.47, -28, 0,2.44474,29.5789,-10.518200000000004,155.501,-3624.77,-28832.4
3744.23,3552.37,12.06,0.0,84.3598,91.5365,7.176699999999997,193.727,12.06, -28, 0,0.363681,6.22933,0.9473699999999967,145.444,3102.41,-24969.8
3620.24,3553.08,13.7,0.0,80.8042,100.269,19.46480000000001,67.3205,13.7, -28, 0,0.812903,15.7931,3.67170000000001,187.69,706.252,-57968.0
3337.1,3204.18,11.41,11.16,85.2482,100.178,14.9298,155.72,0.250105, -28, -28,1.52039,100.0,-85.0702,0.0625523,-5.64432,-38251.4
3337.34,3507.92,11.41,0.0,85.2912,95.6825,10.391300000000001,176.753,11.41, -28, 0,5.13838,19.2416,-8.850299999999997,130.188,-880.511,-31258.4
3243.23,3236.19,0.0,0.0,84.88,100.017,15.137,7.54269,0.0, 0, 0,1.47461,100.0,-84.863,0.0,0.0,-62443.1
3909.73,3759.43,0.0,0.0,85.3357,100.077,14.741299999999995,161.664,0.0, 0, 0,1.21714,100.0,-85.2587,0.0,0.0,-36364.7
3282.75,3204.2,0.0,11.16,85.2527,100.179,14.926299999999998,176.482,11.16, 0, -28,7.35775,38.1281,-23.201800000000006,124.546,-3926.35,-31354.0
3282.75,3366.77,0.0,0.0,84.5378,100.207,15.66919999999999,93.0645,0.0, 0, 0,5.30751,100.0,-84.33080000000001,0.0,-0.0,-53839.0
2891.78,3011.63,0.0,0.0,85.1735,100.166,14.992499999999993,120.178,0.0, 0, 0,4.54627,100.0,-85.00750000000001,0.0,-0.0,-48057.4
3080.0,3236.19,9.13,0.0,84.8914,100.024,15.132599999999996,254.956,9.13, -28, 0,3.83934,52.1931,-37.060500000000005,83.3569,-4398.6,2502.49
3074.73,2899.86,10.06,0.0,83.0187,100.022,17.00330000000001,223.047,10.06, -27, 0,1.86525,21.0774,-4.074099999999991,101.204,-1528.21,-12749.9
2646.17,2721.64,0.0,0.0,83.4014,100.122,16.720600000000005,79.1377,0.0, 0, 0,5.06107,100.0,-83.2794,0.0,-0.0,-56237.2
3489.68,3727.14,0.0,0.0,84.4717,100.004,15.532300000000006,242.803,0.0, 0, 0,4.45951,100.0,-84.4677,0.0,-0.0,-3546.65
3720.8,3712.15,0.0,0.0,82.0084,100.084,18.07560000000001,8.97658,0.0, 0, 0,0.868045,100.0,-81.92439999999999,0.0,0.0,-62419.4
3137.67,2895.04,0.0,10.69,85.4386,89.3384,3.899799999999999,244.314,10.69, 0, 151,0.859721,1.39099,2.508809999999999,114.276,1861.63,-2810.62
3137.67,3064.82,0.0,0.0,84.6942,100.058,15.363800000000012,164.521,0.0, 0, 0,7.46509,100.0,-84.63619999999999,0.0,0.0,-35432.9
3943.17,3759.43,0.0,0.0,83.547,100.078,16.531000000000006,187.521,0.0, 0, 0,0.890808,100.0,-83.469,0.0,0.0,-27336.1
3366.39,3366.77,11.69,0.0,84.9398,100.209,15.269199999999998,143.683,11.69, -28, 0,6.54959,10.0064,5.262799999999999,136.656,2815.37,-41855.1
3427.46,3507.92,0.0,0.0,84.6031,100.286,15.682900000000004,86.0195,0.0, 0, 0,5.29744,100.0,-84.3171,0.0,-0.0,-55100.6
2898.01,3011.63,0.0,0.0,85.1747,100.167,14.9923,113.691,0.0, 0, 0,4.49802,100.0,-85.0077,0.0,-0.0,-49574.3
3512.26,3581.23,11.26,0.0,84.6542,100.02,15.365799999999993,76.8365,11.26, -118, 0,5.51332,15.3826,-0.01680000000000703,126.788,1728.92,-56596.2
3585.44,3657.66,13.16,0.0,84.6405,87.0932,2.452699999999993,225.236,13.16, -28, 0,6.37831,2.40568,0.04701999999999318,173.186,4475.42,-11768.7
3585.54,3581.23,13.16,0.0,84.6588,100.025,15.366200000000006,28.1378,13.16, -28, 0,7.05983,16.9231,-1.5568999999999953,173.186,715.564,-61708.3
2925.0,2895.03,8.84,10.69,85.4392,98.9359,13.496700000000004,78.1641,13.4966, -121, 151,7.31278,13.4695,0.02720000000000411,182.158,1732.93,-56390.4
2840.8,2899.86,0.0,0.0,83.0323,100.026,16.99369999999999,78.6307,0.0, 0, 0,5.88452,100.0,-83.00630000000001,0.0,-0.0,-56317.2
3168.12,3236.19,0.0,0.0,84.8936,100.026,15.13239999999999,73.9024,0.0, 0, 0,5.51086,100.0,-84.86760000000001,0.0,-0.0,-57038.4
3168.12,3064.82,0.0,0.0,84.7028,100.069,15.366200000000006,232.339,0.0, 0, 0,2.22127,100.0,-84.6338,0.0,0.0,-8518.71
3724.62,3712.15,0.0,0.0,82.0118,100.085,18.0732,15.4731,0.0, 0, 0,1.46418,100.0,-81.9268,0.0,0.0,-62260.6
3724.62,3552.37,0.0,0.0,82.3126,96.2251,13.912499999999994,237.581,0.0, 0, 0,7.70057,100.0,-86.0875,0.0,0.0,-6055.47
3016.1,3011.63,0.0,0.0,85.1753,100.168,14.992700000000013,7.40143,0.0, 0, 0,7.45961,100.0,-85.00729999999999,0.0,0.0,-62445.2
3763.2,3759.43,0.0,0.0,83.5487,100.08,16.5313,7.11261,0.0, 0, 0,7.46477,100.0,-83.4687,0.0,0.0,-62449.4
3763.2,3656.64,0.0,0.0,85.1523,100.06,14.907700000000006,211.137,0.0, 0, 0,7.45714,100.0,-85.0923,0.0,0.0,-17921.1
3447.52,3236.19,0.0,0.0,84.896,100.046,15.150000000000006,231.675,0.0, 0, 0,0.291778,100.0,-84.85,0.0,0.0,-8826.57
3447.52,3581.23,0.0,0.0,84.7339,100.044,15.310099999999991,162.013,0.0, 0, 0,4.07912,100.0,-84.68990000000001,0.0,-0.0,-36251.9
3733.98,3727.14,0.0,0.0,84.4744,100.004,15.529600000000002,7.56335,0.0, 0, 0,1.46102,100.0,-84.4704,0.0,0.0,-62442.8
3733.98,3656.64,0.0,0.0,85.6764,100.064,14.387599999999992,254.66,0.0, 0, 0,2.30229,100.0,-85.61240000000001,0.0,0.0,2351.8
3733.98,3507.92,0.0,0.0,85.5762,100.286,14.709800000000001,256.416,0.0, 0, 0,1.50344,100.0,-85.2902,0.0,0.0,3249.02
3086.57,3204.21,0.0,11.16,85.2538,100.184,14.9302,152.145,11.16, 0, -28,5.65087,19.998,-5.067800000000002,124.546,-522.877,-39351.8
3649.56,3656.64,0.0,0.0,80.8977,100.065,19.167299999999997,14.7212,0.0, 0, 0,3.45601,100.0,-80.8327,0.0,0.0,-62283.3
3551.43,3657.66,0.0,0.0,84.647,98.3054,13.6584,169.272,0.0, 0, 0,3.84184,100.0,-86.3416,0.0,0.0,-33846.9
3551.43,3553.08,0.0,0.0,83.4303,100.271,16.8407,3.26285,0.0, 0, 0,3.70716,100.0,-83.1593,0.0,0.0,-62489.4
3175.12,3168.12,0.0,0.0,84.7618,100.107,15.345200000000006,9.16334,0.0, 0, 0,1.84102,100.0,-84.6548,0.0,0.0,-62416.0
3175.12,3236.19,0.0,0.0,84.9023,100.047,15.1447,65.1962,0.0, 0, 0,5.45875,100.0,-84.8553,0.0,-0.0,-58249.4
3290.82,3204.24,0.0,11.16,85.2589,99.2001,13.94120000000001,179.242,11.16, 0, -28,7.41697,38.4433,-24.50209999999999,124.546,-3997.9,-30372.1
3306.27,3539.88,8.2,6.91,93.7996,100.292,6.4924000000000035,253.052,15.11, 61, -118,4.10913,18.7515,-12.259099999999997,228.312,-4363.07,1535.34
3290.82,3366.77,0.0,0.0,84.5433,100.21,15.666699999999992,85.2889,0.0, 0, 0,5.34825,100.0,-84.33330000000001,0.0,-0.0,-55225.8
3054.27,2895.01,0.0,10.69,85.4442,93.3849,7.940700000000007,202.146,10.69, 0, 151,7.90275,4.77853,3.162170000000007,114.276,3981.86,-21636.8
3204.31,3204.24,0.0,11.16,85.2595,100.254,14.994500000000002,153.467,11.16, 0, -28,6.59891,33.0437,-18.0492,124.546,-2936.77,-38947.8
3204.31,3366.77,0.0,0.0,84.9441,100.211,15.266899999999993,166.59,0.0, 0, 0,4.92069,100.0,-84.73310000000001,0.0,-0.0,-34747.8
2723.25,2895.01,0.0,10.69,85.4449,99.9722,14.527299999999997,172.465,10.69, 0, 151,4.80128,24.3211,-9.793800000000005,114.276,-1432.51,-32755.8
2723.25,2782.54,0.0,0.0,84.4154,100.187,15.771599999999992,72.9281,0.0, 0, 0,5.62424,100.0,-84.22840000000001,0.0,-0.0,-57181.5
3131.02,3204.25,0.0,11.16,85.2607,100.256,14.9953,127.655,11.16, 0, -28,3.60017,10.9968,3.9985,124.546,2832.0,-46204.2
3131.02,2895.0,0.0,10.69,85.4455,89.862,4.416499999999999,237.367,10.69, 0, 151,0.83973,2.81717,1.5993299999999993,114.276,1863.62,-6157.08
3131.02,3064.82,0.0,0.0,84.7057,100.07,15.3643,164.671,0.0, 0, 0,7.40508,100.0,-84.6357,0.0,0.0,-35383.3
2894.11,2899.86,0.0,0.0,83.2179,100.03,16.8121,7.51298,0.0, 0, 0,5.87115,100.0,-83.1879,0.0,-0.0,-62443.6
2737.29,2721.64,0.01,0.0,82.363,100.127,17.763999999999996,157.889,0.01, -28, 0,6.66422,100.0,-82.236,0.0001,2.79924,-37570.9
3718.32,3727.14,0.0,0.0,84.4785,100.005,15.526499999999999,8.84799,0.0, 0, 0,4.85528,100.0,-84.4735,0.0,-0.0,-62421.7
3718.32,3581.23,0.0,0.0,84.7563,100.044,15.287700000000001,180.958,0.0, 0, 0,7.93855,100.0,-84.7123,0.0,0.0,-29754.4
3718.32,3656.64,0.0,0.0,83.5499,100.075,16.52510000000001,246.135,0.0, 0, 0,2.36308,100.0,-83.47489999999999,0.0,0.0,-1917.72
3718.32,3507.92,0.0,0.0,84.6075,100.287,15.679500000000004,240.744,0.0, 0, 0,1.52255,100.0,-84.3205,0.0,0.0,-4542.36
2714.4,2721.64,0.0,0.0,82.3635,100.128,17.764499999999998,7.29007,0.0, 0, 0,4.72172,100.0,-82.2355,0.0,-0.0,-62446.9
2714.4,2782.54,0.0,0.0,84.8819,100.187,15.305099999999996,235.457,0.0, 0, 0,6.26952,100.0,-84.6949,0.0,0.0,-7060.01
3542.63,3712.15,0.0,0.0,84.7813,100.086,15.304699999999997,212.862,0.0, 0, 0,5.46058,100.0,-84.6953,0.0,-0.0,-17189.8
3453.69,3712.15,12.07,0.0,86.0957,100.089,13.993300000000005,258.612,12.07, -28, 0,4.43596,25.2877,-11.294399999999996,145.685,-3857.25,4380.27
3442.18,3552.37,10.92,0.0,84.3655,100.294,15.9285,179.136,10.92, -28, 0,5.80666,11.8173,4.1112,119.246,1164.2,-30410.2
3106.86,3011.63,0.0,0.0,85.1773,100.168,14.990700000000004,165.52,0.0, 0, 0,1.83502,100.0,-85.0093,0.0,0.0,-35103.1
2697.92,2899.86,9.98,0.0,83.2221,100.031,16.80890000000001,212.808,9.98, 61, 0,4.46389,38.6428,-21.833899999999993,99.6004,-3403.4,-17212.8
2673.25,2537.5,10.21,0.0,80.5927,100.023,19.430300000000003,145.341,10.21, 61, 0,1.51622,10.2565,9.173800000000002,104.244,2964.96,-41376.1
3409.76,3581.23,0.0,0.0,84.798,100.049,15.251000000000005,181.21,0.0, 0, 0,5.33982,100.0,-84.749,0.0,-0.0,-29662.9
3609.65,3712.15,12.81,0.0,85.3513,96.5978,11.246500000000012,227.879,12.81, -118, 0,3.267,10.6605,0.586000000000011,164.096,-757.753,-10571.0
3619.03,3552.37,12.64,0.0,84.4752,100.294,15.818799999999996,75.3786,12.64, -118, 0,1.33247,25.7123,-9.893500000000003,159.77,-1898.28,-56818.1
3691.63,3759.43,8.62,0.0,83.5975,100.082,16.484499999999997,72.0835,8.62, -120, 0,5.14694,20.7397,-4.255200000000002,74.3044,1221.97,-57304.0
3677.97,3712.15,8.51,0.0,85.3544,100.198,14.843599999999995,257.523,8.51, -126, 0,2.70143,15.5663,-0.722700000000005,72.4201,-1372.58,3817.95
3684.87,3552.37,8.73,0.0,84.4761,100.296,15.819900000000004,155.509,8.73, -125, 0,1.43144,46.3014,-30.481499999999997,76.2129,-2701.21,-38316.9
3683.49,3656.64,8.73,0.0,84.6516,96.6009,11.949299999999994,204.459,8.73, -125, 0,6.79743,11.2449,0.7043999999999944,76.2129,983.531,-20696.6
2871.27,2899.86,0.0,0.0,85.1914,100.031,14.839600000000004,206.119,0.0, 0, 0,6.63989,100.0,-85.1604,0.0,0.0,-20015.1
3574.22,3657.66,0.0,0.0,83.3128,100.411,17.098200000000006,228.035,0.0, 0, 0,6.32429,100.0,-82.9018,0.0,0.0,-10500.1
3432.78,3366.77,0.0,0.0,84.9517,96.7424,11.790700000000001,216.419,0.0, 0, 0,7.04033,100.0,-88.2093,0.0,0.0,-15662.8
2894.35,3011.63,0.0,0.0,84.5964,100.174,15.577600000000004,117.789,0.0, 0, 0,4.57134,100.0,-84.4224,0.0,-0.0,-48625.7
2819.3,2899.86,0.0,0.0,80.9979,100.033,19.0351,108.613,0.0, 0, 0,5.89502,100.0,-80.9649,0.0,-0.0,-50703.2
2635.96,2721.64,10.13,0.0,83.4083,100.129,16.720700000000008,99.821,10.13, 61, 0,5.41993,34.5261,-17.80539999999999,102.617,-2021.34,-52535.8
3565.62,3759.43,0.0,0.0,84.8253,100.083,15.2577,251.577,0.0, 0, 0,3.85076,100.0,-84.7423,0.0,0.0,790.76
3565.62,3656.64,0.0,0.0,84.6839,100.255,15.571100000000001,92.0008,0.0, 0, 0,4.86639,100.0,-84.4289,0.0,-0.0,-54035.9
3565.62,3507.92,0.0,0.0,85.3308,100.288,14.9572,139.634,0.0, 0, 0,7.37097,100.0,-85.0428,0.0,0.0,-43002.3
3898.34,3759.43,0.0,0.0,84.8275,100.114,15.286500000000004,159.532,0.0, 0, 0,1.4212,100.0,-84.7135,0.0,0.0,-37049.7
3898.34,3656.64,0.0,0.0,85.7405,89.1772,3.436700000000002,262.378,0.0, 0, 0,0.157004,100.0,-96.5633,0.0,0.0,6342.33
3895.09,3656.58,6.44,1.18,92.0915,100.259,8.167500000000004,257.386,5.26005, 151, 151,0.172459,74.6237,-66.4562,27.6681,-2114.91,3747.45
3102.6,3011.63,0.0,0.0,84.6017,100.24,15.638300000000001,168.118,0.0, 0, 0,1.8782,100.0,-84.3617,0.0,0.0,-34236.2
3895.75,3759.43,0.0,0.0,83.6034,100.114,16.51060000000001,156.339,0.0, 0, 0,1.41754,100.0,-83.48939999999999,0.0,0.0,-38058.2
2775.64,2721.64,2.07,0.0,82.3708,100.13,17.759199999999993,224.088,2.07, 61, 0,2.32287,17.1654,0.593799999999991,4.2849,642.096,-12284.4
2777.29,2894.99,0.01,10.69,85.447,97.4867,12.039699999999996,119.655,10.69, 61, 151,4.43556,28.5674,-16.527700000000003,114.275,-1577.92,-48182.6
2777.27,2782.54,0.16,0.0,84.8854,100.19,15.304599999999994,8.25414,0.16, 61, 0,5.90321,100.0,-84.6954,0.0256,-2.43685,-62431.9
3812.25,3656.64,0.0,0.0,85.425,100.26,14.835000000000008,192.048,0.0, 0, 0,7.9276,100.0,-85.16499999999999,0.0,0.0,-25617.7
2879.41,2894.98,0.0,10.69,85.4492,96.9986,11.549399999999991,246.2,10.69, 0, 151,2.83138,43.1424,-31.59300000000001,114.276,-4886.44,-1885.4
2879.41,2782.54,0.0,0.0,84.886,100.191,15.305000000000007,233.997,0.0, 0, 0,2.21187,100.0,-84.695,0.0,0.0,-7745.42
2879.41,2899.86,0.0,0.0,85.1931,100.034,14.840900000000005,205.449,0.0, 0, 0,6.69693,100.0,-85.1591,0.0,0.0,-20290.6
2879.41,3064.82,0.0,0.0,84.71,96.6179,11.907900000000012,203.313,0.0, 0, 0,4.24028,100.0,-88.09209999999999,0.0,-0.0,-21163.9
3537.13,3712.15,0.0,0.0,85.355,100.199,14.843999999999994,219.91,0.0, 0, 0,5.46085,100.0,-85.156,0.0,-0.0,-14139.5
3057.26,2894.98,3.33,10.69,85.4498,96.9992,11.549400000000006,229.913,11.1906, 61, 151,1.83032,9.32511,2.224290000000005,125.23,-134.007,-9640.11
3053.86,3064.82,7.83,0.0,84.7126,100.15,15.437400000000011,13.9189,7.83, 61, 0,5.73144,33.6563,-18.21889999999999,61.3089,-212.181,-62306.3
3025.45,3011.63,0.01,0.0,85.2805,100.241,14.960499999999996,22.7991,0.01, 151, 0,7.45971,100.0,-85.0395,0.0001,-0.455978,-61980.2
3795.65,3727.14,0.0,0.0,82.3593,100.015,17.655699999999996,77.1945,0.0, 0, 0,1.51322,100.0,-82.3443,0.0,0.0,-56541.0
3795.65,3581.23,0.0,0.0,84.8022,100.051,15.248800000000003,230.219,0.0, 0, 0,0.2897,100.0,-84.7512,0.0,0.0,-9499.05
3929.02,3727.14,0.0,0.0,84.4953,100.019,15.523700000000005,221.038,0.0, 0, 0,0.205376,100.0,-84.4763,0.0,0.0,-13642.2
3532.67,3712.15,0.15,0.0,82.0336,100.199,18.16539999999999,228.192,0.15, 61, 0,5.47911,100.0,-81.83460000000001,0.0225,-68.4527,-10428.2
2863.32,2721.64,0.0,0.0,85.1724,100.131,14.958600000000004,165.729,0.0, 0, 0,1.46171,100.0,-85.0414,0.0,0.0,-35034.0
2863.31,2899.86,0.02,10.43,84.4636,96.9999,12.536299999999997,115.186,10.4296, 62, 151,6.24769,15.1112,-2.574900000000003,108.776,1614.26,-49232.2
2863.31,2782.54,0.02,0.0,84.4315,100.191,15.759500000000003,164.898,0.02, 62, 0,7.47055,100.0,-84.2405,0.0004,-0.0829593,-35308.5
2989.09,3011.63,0.0,0.0,85.2811,100.241,14.959900000000005,224.125,0.0, 0, 0,6.29781,100.0,-85.0401,0.0,0.0,-12268.1
3575.53,3712.15,0.0,0.0,85.3569,100.2,14.843100000000007,232.486,0.0, 0, 0,3.48829,100.0,-85.1569,0.0,0.0,-8450.14
3575.53,3552.37,0.0,0.0,85.409,100.35,14.940999999999988,27.5543,0.0, 0, 0,1.4475,100.0,-85.05900000000001,0.0,0.0,-61740.8
3937.1,3759.43,0.0,0.0,84.8302,100.115,15.28479999999999,180.861,0.0, 0, 0,0.866751,100.0,-84.71520000000001,0.0,0.0,-29789.3
3006.47,3011.63,0.0,0.0,85.2817,100.242,14.960300000000004,8.56022,0.0, 0, 0,3.45938,100.0,-85.0397,0.0,0.0,-62426.7
2933.28,3189.5,4.14,10.82,91.2135,100.257,9.043500000000009,257.281,14.96, 61, -118,4.50297,27.5811,-18.53759999999999,223.802,-6306.61,3693.44
2930.9,2721.64,0.0,0.0,83.4878,100.131,16.643200000000007,243.762,0.0, 0, 0,1.46174,100.0,-83.35679999999999,0.0,0.0,-3080.04
2930.9,2894.97,0.0,10.69,85.451,96.4959,11.044900000000013,88.0926,10.69, 0, 151,7.34939,15.163,-4.118099999999988,114.276,1877.32,-54739.7
2930.9,2782.54,0.0,0.0,84.8955,100.192,15.296499999999995,182.913,0.0, 0, 0,7.95384,100.0,-84.7035,0.0,0.0,-29042.7
3175.14,3168.12,0.0,0.0,84.7678,100.108,15.34020000000001,7.49811,0.0, 0, 0,1.45419,100.0,-84.65979999999999,0.0,0.0,-62443.8
3175.14,3236.19,0.0,0.0,84.9028,100.052,15.149200000000008,66.4126,0.0, 0, 0,5.51709,100.0,-84.85079999999999,0.0,-0.0,-58089.4
3932.37,3727.14,0.0,0.0,84.8281,100.045,15.216899999999995,226.83,0.0, 0, 0,0.183246,100.0,-84.7831,0.0,0.0,-11048.2
3167.17,3011.63,0.0,0.0,84.6461,100.242,15.5959,166.282,0.0, 0, 0,0.0563086,100.0,-84.4041,0.0,0.0,-34850.2
2637.66,2721.64,6.99,0.0,83.49,100.132,16.64200000000001,84.5683,6.99, -29, 0,4.731,39.0287,-22.38669999999999,48.8601,-488.807,-55348.2
2882.68,2899.86,0.0,0.0,85.1936,100.034,14.840400000000002,22.5031,0.0, 0, 0,5.87189,100.0,-85.1596,0.0,-0.0,-61993.6
3005.28,3204.6,0.0,11.16,85.3245,100.257,14.932500000000005,205.645,11.16, 0, -28,4.33384,5.29685,9.635650000000005,124.546,3155.83,-20210.3
3005.28,2782.54,0.0,0.0,84.9246,100.195,15.270399999999995,229.001,0.0, 0, 0,0.369522,100.0,-84.7296,0.0,0.0,-10058.6
2671.44,2721.64,0.0,0.0,84.9186,100.133,15.214399999999998,64.2189,0.0, 0, 0,5.59003,100.0,-84.7856,0.0,-0.0,-58375.9
3482.79,3727.14,0.0,0.0,84.8629,100.046,15.18310000000001,248.919,0.0, 0, 0,4.48126,100.0,-84.81689999999999,0.0,-0.0,-539.494
3482.79,3581.23,0.0,0.0,84.8377,100.052,15.214300000000009,119.166,0.0, 0, 0,5.67381,100.0,-84.78569999999999,0.0,-0.0,-48299.4
3206.23,3168.12,0.0,0.0,84.8084,100.108,15.299599999999998,152.598,0.0, 0, 0,7.27095,100.0,-84.7004,0.0,0.0,-39213.8
3206.23,3064.82,0.0,0.0,84.7244,100.151,15.426599999999993,155.249,0.0, 0, 0,1.46616,100.0,-84.5734,0.0,0.0,-38397.9
3396.58,3168.12,0.0,0.0,83.527,100.116,16.589,243.191,0.0, 0, 0,1.45835,100.0,-83.411,0.0,0.0,-3358.21
3396.58,3236.19,0.0,0.0,84.9039,100.092,15.188100000000006,169.38,0.0, 0, 0,1.4347,100.0,-84.8119,0.0,0.0,-33810.5
3396.58,3553.08,0.0,0.0,84.5667,100.272,15.705300000000008,166.208,0.0, 0, 0,5.4765,100.0,-84.29469999999999,0.0,-0.0,-34874.9
3167.0,3168.12,0.0,0.0,84.816,100.117,15.301000000000002,3.19961,0.0, 0, 0,3.45215,100.0,-84.699,0.0,0.0,-62489.8
3167.0,3236.19,0.0,0.0,84.9059,100.094,15.188099999999991,73.8237,0.0, 0, 0,5.45599,100.0,-84.81190000000001,0.0,-0.0,-57050.1
3127.32,2893.27,11.0,6.86,96.2462,100.07,3.8237999999999914,255.459,5.19258, -118, -97,0.322613,93.4821,-89.65830000000001,26.9629,-2550.07,2759.33
2739.41,2721.64,12.89,0.0,83.4958,100.135,16.639200000000002,17.7637,12.89, -28, 0,0.577254,18.6363,-1.997099999999996,166.152,240.293,-62184.5
3725.08,3727.14,0.0,0.0,84.8657,100.049,15.183300000000003,3.29023,0.0, 0, 0,3.73561,100.0,-84.8167,0.0,0.0,-62489.2
3725.08,3656.64,0.0,0.0,85.7445,100.263,14.518500000000003,251.184,0.0, 0, 0,2.33813,100.0,-85.4815,0.0,0.0,593.228
3725.08,3507.92,0.0,0.0,85.3319,100.288,14.956099999999992,248.22,0.0, 0, 0,1.52078,100.0,-85.04390000000001,0.0,0.0,-887.07
3720.1,3727.14,0.0,0.0,84.8688,100.05,15.181200000000004,7.79626,0.0, 0, 0,5.46227,100.0,-84.8188,0.0,-0.0,-62439.2
3720.1,3656.64,0.0,0.0,85.4663,100.263,14.796700000000001,244.064,0.0, 0, 0,2.35167,100.0,-85.2033,0.0,0.0,-2932.79
3720.1,3507.92,0.0,0.0,84.6348,100.289,15.654200000000003,241.065,0.0, 0, 0,1.50606,100.0,-84.3458,0.0,0.0,-4387.67
3531.26,3712.15,0.02,0.0,85.3575,100.201,14.843499999999992,227.434,0.02, 73, 0,5.46116,100.0,-85.15650000000001,0.0004,-8.92078,-10773.8
2975.16,3011.63,0.0,0.0,85.2862,100.243,14.956800000000001,61.0593,0.0, 0, 0,3.45977,100.0,-85.0432,0.0,0.0,-58771.8
3701.67,3759.43,0.0,0.0,85.3655,98.0728,12.707300000000004,233.566,0.0, 0, 0,3.03216,100.0,-87.2927,0.0,0.0,-7947.12
3701.67,3727.14,0.0,0.0,84.8966,100.05,15.15339999999999,193.583,0.0, 0, 0,6.51574,100.0,-84.84660000000001,0.0,0.0,-25025.7
3701.67,3656.64,0.0,0.0,85.4674,100.264,14.796599999999998,66.0598,0.0, 0, 0,1.82393,100.0,-85.2034,0.0,0.0,-58136.1
2906.26,3011.63,0.0,0.0,84.612,100.244,15.632000000000005,105.383,0.0, 0, 0,4.47472,100.0,-84.368,0.0,-0.0,-51394.4
3107.78,3168.12,10.57,0.0,84.8166,100.119,15.302400000000006,151.66,10.57, -28, 0,3.54384,37.9522,-22.649799999999992,111.725,-3199.44,-39499.1
3108.08,3236.19,10.57,0.0,84.907,100.095,15.188000000000002,169.657,10.57, -28, 0,4.02297,36.2556,-21.0676,111.725,-3120.69,-33716.4
3451.5,3656.64,10.78,0.0,85.4686,100.265,14.796400000000006,222.68,10.78, 61, 0,5.29494,43.6146,-28.818199999999997,116.208,-4772.3,-12913.7
3443.84,3366.77,8.32,0.0,84.546,100.297,15.75099999999999,96.4233,8.32, 61, 0,1.58751,18.505,-2.7540000000000084,69.2224,1594.08,-53202.6
3638.11,3581.23,5.61,0.0,84.8405,100.054,15.213499999999996,164.772,5.61, -50, 0,7.35384,15.6573,-0.4438000000000031,31.4721,1764.97,-35350.2
2869.71,2894.97,0.0,10.69,85.4517,96.4964,11.044699999999992,105.0,10.69, 0, 151,6.33943,15.2083,-4.163600000000008,114.276,1646.7,-51474.9
2869.71,2782.54,0.0,0.0,84.9412,100.307,15.365800000000007,154.658,0.0, 0, 0,7.58058,100.0,-84.63419999999999,0.0,0.0,-38580.9
2903.9,3011.63,0.0,0.0,84.6164,100.244,15.627600000000001,107.724,0.0, 0, 0,4.44903,100.0,-84.3724,0.0,-0.0,-50895.5
3653.02,3727.14,0.0,0.0,84.9,100.051,15.150999999999996,243.987,0.0, 0, 0,6.30269,100.0,-84.849,0.0,0.0,-2970.12
